elec_demand_AZ,elec_demand_CA,elec_demand_CO,elec_demand_ID,elec_demand_MT,elec_demand_NM,elec_demand_NV,elec_demand_OR,elec_demand_UT,elec_demand_WA,elec_demand_WY
13924.0,26857.0,12885.0,5220.0,2916.0,3749.0,7837.0,10584.0,7806.0,18989.0,2801.0
12613.0,24450.0,11640.0,4775.0,2636.0,3431.0,7329.0,9692.0,7115.0,17444.0,2628.0
11515.0,21673.0,10563.0,4357.0,2439.0,3221.0,6699.0,8778.0,6525.0,15745.0,2491.0
10891.0,19189.0,10072.0,4026.0,2305.0,3076.0,6071.0,8036.0,6174.0,14219.0,2440.0
10459.0,17643.0,9622.0,3885.0,2213.0,3011.0,5773.0,7551.0,5952.0,13349.0,2428.0
10283.0,16591.0,9435.0,3800.0,2158.0,2977.0,5540.0,7313.0,5829.0,12917.0,2389.0
10440.0,15923.0,9432.0,3782.0,2163.0,3027.0,5404.0,7202.0,5813.0,12676.0,2342.0
11148.0,15769.0,9777.0,3934.0,2244.0,3126.0,5379.0,7337.0,6047.0,12952.0,2383.0
12525.0,16494.0,10803.0,4381.0,2528.0,3420.0,5708.0,8062.0,6711.0,14223.0,2468.0
13729.0,18876.0,12229.0,5002.0,2895.0,3682.0,6223.0,9298.0,7641.0,16427.0,2675.0
14617.0,21917.0,13774.0,5477.0,3136.0,4036.0,6766.0,10489.0,8431.0,18560.0,2897.0
14495.0,24747.0,13829.0,5644.0,3157.0,4106.0,7421.0,11133.0,8529.0,19816.0,2959.0
13886.0,25675.0,13235.0,5578.0,3090.0,3993.0,7762.0,11312.0,8377.0,20061.0,2970.0
13301.0,24479.0,12389.0,5472.0,2960.0,3840.0,7483.0,11147.0,8126.0,19835.0,2931.0
13185.0,23216.0,11948.0,5365.0,2923.0,3774.0,7076.0,10806.0,7908.0,19099.0,2862.0
13324.0,22990.0,11790.0,5310.0,2901.0,3718.0,6990.0,10670.0,7743.0,18857.0,2841.0
13289.0,22950.0,11708.0,5209.0,2879.0,3674.0,6832.0,10626.0,7505.0,18622.0,2814.0
13828.0,22712.0,12143.0,5298.0,2952.0,3732.0,6750.0,10610.0,7639.0,18482.0,2864.0
14309.0,23730.0,13061.0,5528.0,3127.0,3755.0,6884.0,10822.0,7977.0,18935.0,2952.0
15638.0,25318.0,14542.0,5899.0,3400.0,4070.0,7443.0,11604.0,8470.0,20525.0,3051.0
16892.0,28562.0,15414.0,6224.0,3586.0,4323.0,8253.0,12404.0,8905.0,22028.0,3193.0
16750.0,30408.0,15460.0,6235.0,3558.0,4302.0,8613.0,12771.0,9042.0,22872.0,3160.0
16100.0,30304.0,14734.0,6053.0,3408.0,4153.0,8618.0,12717.0,8748.0,22676.0,3094.0
15119.0,28572.0,13865.0,5784.0,3284.0,3993.0,8269.0,12186.0,8408.0,21758.0,3002.0
13887.0,26839.0,12776.0,5428.0,3050.0,3697.0,7925.0,11459.0,7930.0,20552.0,2856.0
12600.0,24353.0,11513.0,4942.0,2743.0,3398.0,7394.0,10513.0,7297.0,18843.0,2699.0
11518.0,21494.0,10577.0,4572.0,2543.0,3149.0,6707.0,9578.0,6892.0,17088.0,2598.0
10750.0,19189.0,9901.0,4310.0,2382.0,2990.0,6086.0,8652.0,6645.0,15402.0,2530.0
10303.0,17475.0,9589.0,4182.0,2318.0,2898.0,5716.0,8152.0,6400.0,14604.0,2527.0
10159.0,16298.0,9272.0,4083.0,2260.0,2877.0,5459.0,7871.0,6249.0,14103.0,2470.0
10305.0,15684.0,9318.0,4074.0,2256.0,2898.0,5345.0,7771.0,6268.0,13896.0,2457.0
11067.0,15605.0,9731.0,4280.0,2342.0,3013.0,5320.0,7900.0,6523.0,14181.0,2523.0
12430.0,16266.0,10938.0,4744.0,2648.0,3258.0,5581.0,8614.0,7207.0,15425.0,2619.0
13547.0,18643.0,12344.0,5387.0,3009.0,3546.0,6173.0,9869.0,8171.0,17613.0,2797.0
14371.0,21861.0,14004.0,5870.0,3256.0,3856.0,6738.0,10968.0,9114.0,19610.0,3063.0
14452.0,24880.0,14215.0,5984.0,3226.0,3929.0,7419.0,11660.0,9190.0,20701.0,3125.0
13863.0,25655.0,13632.0,5838.0,3143.0,3852.0,7630.0,11847.0,9019.0,20953.0,3125.0
13316.0,24714.0,12887.0,5620.0,3046.0,3744.0,7462.0,11555.0,8666.0,20322.0,3070.0
13234.0,23578.0,12627.0,5472.0,2981.0,3694.0,7131.0,11145.0,8550.0,19544.0,3043.0
13234.0,23297.0,12480.0,5380.0,2918.0,3676.0,6967.0,10840.0,8395.0,19103.0,3009.0
13254.0,23099.0,12445.0,5274.0,2893.0,3651.0,6868.0,10742.0,8174.0,18787.0,3012.0
13518.0,22845.0,12948.0,5349.0,2967.0,3761.0,6752.0,10642.0,8252.0,18591.0,3017.0
14027.0,23739.0,14042.0,5567.0,3144.0,3797.0,7021.0,10805.0,8471.0,19073.0,3087.0
15392.0,25318.0,15644.0,6025.0,3443.0,4096.0,7602.0,11610.0,9040.0,20597.0,3227.0
16581.0,28708.0,16650.0,6382.0,3626.0,4316.0,8287.0,12478.0,9650.0,22072.0,3359.0
16615.0,30760.0,16712.0,6418.0,3626.0,4296.0,8679.0,12956.0,9784.0,22910.0,3343.0
15943.0,30716.0,15901.0,6238.0,3480.0,4131.0,8708.0,12880.0,9523.0,22807.0,3251.0
15146.0,29047.0,15194.0,5986.0,3325.0,3942.0,8395.0,12320.0,9102.0,21802.0,3146.0
13978.0,27397.0,14192.0,5636.0,3095.0,3623.0,7954.0,11615.0,8640.0,20664.0,3012.0
12651.0,25064.0,12872.0,5192.0,2813.0,3360.0,7464.0,10676.0,7881.0,19005.0,2835.0
11537.0,22241.0,11982.0,4804.0,2613.0,3150.0,6812.0,9673.0,7357.0,17168.0,2715.0
10869.0,19747.0,11283.0,4518.0,2463.0,3000.0,6222.0,8760.0,7015.0,15528.0,2642.0
10353.0,17968.0,10921.0,4390.0,2377.0,2929.0,5810.0,8258.0,6814.0,14654.0,2624.0
10114.0,16840.0,10568.0,4291.0,2319.0,2901.0,5618.0,7988.0,6667.0,14169.0,2583.0
10273.0,16197.0,10509.0,4287.0,2301.0,2905.0,5446.0,7860.0,6733.0,13963.0,2545.0
10900.0,15937.0,10982.0,4499.0,2417.0,3014.0,5475.0,8028.0,7011.0,14196.0,2587.0
12340.0,16827.0,12331.0,4984.0,2697.0,3287.0,5718.0,8723.0,7711.0,15381.0,2724.0
13452.0,19397.0,13787.0,5650.0,3062.0,3612.0,6283.0,10029.0,8748.0,17641.0,2901.0
