elec_demand_AZ,elec_demand_CA,elec_demand_CO,elec_demand_ID,elec_demand_MT,elec_demand_NM,elec_demand_NV,elec_demand_OR,elec_demand_UT,elec_demand_WA,elec_demand_WY
16400.0,30799.0,14954.0,6097.0,3295.0,4124.0,9043.0,11999.0,9252.0,21559.0,3051.0
14796.0,28107.0,13454.0,5561.0,2957.0,3772.0,8459.0,11002.0,8406.0,19836.0,2834.0
13334.0,24945.0,12130.0,5039.0,2703.0,3518.0,7717.0,9959.0,7647.0,17903.0,2647.0
12457.0,22032.0,11503.0,4625.0,2531.0,3345.0,6958.0,9095.0,7201.0,16122.0,2571.0
11879.0,20211.0,10933.0,4435.0,2411.0,3266.0,6596.0,8527.0,6911.0,15100.0,2536.0
11603.0,18959.0,10684.0,4309.0,2333.0,3221.0,6317.0,8233.0,6736.0,14564.0,2488.0
11707.0,18136.0,10666.0,4267.0,2328.0,3271.0,6143.0,8057.0,6697.0,14223.0,2436.0
12478.0,17915.0,11064.0,4428.0,2422.0,3384.0,6103.0,8175.0,6959.0,14458.0,2490.0
14108.0,18687.0,12296.0,4936.0,2757.0,3717.0,6471.0,8959.0,7750.0,15829.0,2614.0
15725.0,21342.0,14076.0,5693.0,3210.0,4041.0,7091.0,10329.0,8906.0,18260.0,2886.0
17009.0,24889.0,16032.0,6329.0,3548.0,4417.0,7780.0,11723.0,9964.0,20745.0,3175.0
16853.0,28211.0,16118.0,6531.0,3612.0,4423.0,8581.0,12567.0,10051.0,22380.0,3201.0
16012.0,29123.0,15348.0,6391.0,3516.0,4253.0,8965.0,12810.0,9751.0,22736.0,3116.0
15259.0,27604.0,14301.0,6219.0,3354.0,4043.0,8606.0,12505.0,9386.0,22293.0,3033.0
15137.0,26111.0,13785.0,6086.0,3306.0,3951.0,8123.0,12049.0,9134.0,21349.0,2947.0
15337.0,25830.0,13598.0,6023.0,3278.0,3890.0,8025.0,11896.0,8938.0,21080.0,2925.0
15322.0,25864.0,13501.0,5948.0,3250.0,3837.0,7862.0,11848.0,8726.0,20825.0,2942.0
16094.0,25613.0,14041.0,6063.0,3341.0,3936.0,7762.0,11835.0,8903.0,20672.0,3014.0
16974.0,26864.0,15136.0,6369.0,3556.0,4102.0,7937.0,12194.0,9354.0,21382.0,3158.0
18694.0,29047.0,16873.0,6869.0,3860.0,4487.0,8601.0,13072.0,10060.0,23147.0,3348.0
20203.0,32704.0,17952.0,7283.0,4093.0,4753.0,9533.0,13974.0,10630.0,24860.0,3532.0
19978.0,34893.0,18000.0,7311.0,4070.0,4722.0,9967.0,14426.0,10794.0,25877.0,3492.0
19021.0,34787.0,17097.0,7073.0,3874.0,4544.0,9965.0,14359.0,10392.0,25652.0,3404.0
17778.0,32732.0,16082.0,6744.0,3710.0,4355.0,9540.0,13723.0,9963.0,24551.0,3279.0
16338.0,30770.0,14829.0,6316.0,3436.0,4068.0,9137.0,12904.0,9375.0,23184.0,3110.0
14744.0,27995.0,13309.0,5741.0,3072.0,3735.0,8530.0,11849.0,8595.0,21286.0,2900.0
13301.0,24752.0,12158.0,5278.0,2823.0,3439.0,7721.0,10775.0,8077.0,19282.0,2768.0
12293.0,22043.0,11310.0,4938.0,2618.0,3251.0,6991.0,9704.0,7749.0,17323.0,2672.0
11698.0,20045.0,10900.0,4760.0,2528.0,3143.0,6548.0,9117.0,7443.0,16367.0,2649.0
11453.0,18662.0,10491.0,4619.0,2445.0,3113.0,6241.0,8786.0,7234.0,15766.0,2577.0
11560.0,17891.0,10525.0,4588.0,2430.0,3131.0,6091.0,8632.0,7228.0,15473.0,2556.0
12388.0,17736.0,11004.0,4803.0,2528.0,3258.0,6037.0,8746.0,7517.0,15721.0,2637.0
13999.0,18436.0,12451.0,5333.0,2888.0,3540.0,6331.0,9524.0,8332.0,17057.0,2774.0
15515.0,21090.0,14214.0,6123.0,3335.0,3885.0,7034.0,10914.0,9542.0,19476.0,3019.0
16717.0,24826.0,16292.0,6776.0,3691.0,4208.0,7755.0,12219.0,10786.0,21828.0,3360.0
16778.0,28346.0,16554.0,6927.0,3708.0,4219.0,8578.0,13118.0,10853.0,23302.0,3388.0
15965.0,29106.0,15810.0,6705.0,3599.0,4088.0,8804.0,13377.0,10533.0,23679.0,3298.0
15244.0,27883.0,14887.0,6412.0,3466.0,3930.0,8585.0,12948.0,10056.0,22812.0,3195.0
15131.0,26526.0,14574.0,6229.0,3385.0,3859.0,8192.0,12421.0,9908.0,21825.0,3160.0
15175.0,26183.0,14387.0,6120.0,3311.0,3842.0,7997.0,12086.0,9716.0,21350.0,3124.0
15190.0,26032.0,14333.0,6036.0,3280.0,3812.0,7908.0,11982.0,9518.0,21012.0,3167.0
15634.0,25753.0,14943.0,6135.0,3373.0,3960.0,7772.0,11875.0,9641.0,20799.0,3190.0
16455.0,26861.0,16234.0,6428.0,3586.0,4139.0,8100.0,12188.0,9964.0,21539.0,3318.0
18167.0,29027.0,18118.0,7022.0,3915.0,4504.0,8785.0,13091.0,10745.0,23233.0,3557.0
19639.0,32835.0,19363.0,7472.0,4151.0,4737.0,9573.0,14067.0,11512.0,24915.0,3726.0
