elec_demand_AZ,elec_demand_CA,elec_demand_CO,elec_demand_ID,elec_demand_MT,elec_demand_NM,elec_demand_NV,elec_demand_OR,elec_demand_UT,elec_demand_WA,elec_demand_WY
15813.0,19274.0,8991.0,4333.0,1827.0,2591.0,8208.0,7067.0,5089.0,11626.0,2341.0
14491.0,17553.0,8267.0,3954.0,1708.0,2443.0,7618.0,6483.0,4630.0,10733.0,2252.0
13367.0,15765.0,7718.0,3611.0,1577.0,2305.0,7012.0,5925.0,4265.0,9854.0,2199.0
12499.0,14262.0,7372.0,3417.0,1489.0,2221.0,6464.0,5549.0,4032.0,9076.0,2133.0
11972.0,13565.0,7050.0,3273.0,1437.0,2139.0,6044.0,5368.0,3944.0,8801.0,2109.0
11547.0,13042.0,6768.0,3192.0,1437.0,2124.0,5759.0,5220.0,3864.0,8530.0,2058.0
11253.0,12679.0,6801.0,3154.0,1483.0,2199.0,5550.0,5283.0,3891.0,8584.0,2058.0
11261.0,12739.0,6947.0,3206.0,1563.0,2308.0,5446.0,5502.0,4050.0,8819.0,2079.0
11870.0,13277.0,7341.0,3343.0,1709.0,2511.0,5336.0,5947.0,4350.0,9342.0,2180.0
12994.0,14154.0,7871.0,3640.0,1820.0,2763.0,5419.0,6524.0,4730.0,10308.0,2207.0
14133.0,15463.0,8433.0,3834.0,1914.0,2989.0,5860.0,6946.0,5012.0,11075.0,2183.0
15167.0,16934.0,8886.0,3993.0,1949.0,3180.0,6442.0,7298.0,5252.0,11619.0,2248.0
16254.0,17965.0,9129.0,4072.0,1952.0,3302.0,6936.0,7538.0,5424.0,11878.0,2268.0
17287.0,18707.0,9420.0,4119.0,1963.0,3444.0,7462.0,7575.0,5579.0,11935.0,2272.0
18276.0,19189.0,9719.0,4152.0,1982.0,3536.0,7782.0,7609.0,5644.0,11921.0,2312.0
19117.0,19631.0,9946.0,4178.0,2013.0,3600.0,8031.0,7605.0,5697.0,11933.0,2292.0
19801.0,20191.0,10077.0,4215.0,2013.0,3619.0,8251.0,7638.0,5726.0,11900.0,2332.0
20219.0,20739.0,10311.0,4252.0,2048.0,3678.0,8387.0,7667.0,5823.0,11928.0,2390.0
20577.0,21388.0,10517.0,4277.0,2038.0,3569.0,8566.0,7653.0,5859.0,11951.0,2398.0
20630.0,21799.0,10724.0,4304.0,2045.0,3450.0,8617.0,7669.0,5866.0,11987.0,2459.0
20158.0,21990.0,10604.0,4353.0,2031.0,3406.0,8608.0,7651.0,5829.0,12071.0,2455.0
19524.0,21868.0,10379.0,4316.0,2007.0,3392.0,8593.0,7614.0,5677.0,12143.0,2425.0
18943.0,21194.0,10170.0,4242.0,1982.0,3262.0,8239.0,7533.0,5575.0,12032.0,2418.0
17787.0,20995.0,9916.0,4151.0,1903.0,3014.0,8018.0,7438.0,5346.0,11974.0,2400.0
16239.0,20263.0,9245.0,4021.0,1773.0,2751.0,7653.0,7023.0,4919.0,11592.0,2322.0
14942.0,18399.0,8547.0,3700.0,1656.0,2562.0,7089.0,6470.0,4490.0,10828.0,2212.0
13835.0,16410.0,7923.0,3440.0,1544.0,2415.0,6482.0,5910.0,4156.0,9833.0,2141.0
12901.0,14851.0,7481.0,3285.0,1495.0,2333.0,5931.0,5528.0,3963.0,9190.0,2065.0
12335.0,13977.0,7159.0,3168.0,1465.0,2277.0,5590.0,5307.0,3790.0,8814.0,2002.0
11951.0,13385.0,6991.0,3098.0,1448.0,2259.0,5313.0,5210.0,3733.0,8594.0,2004.0
11770.0,13002.0,6928.0,3106.0,1481.0,2311.0,5108.0,5260.0,3836.0,8573.0,2010.0
11914.0,12943.0,7091.0,3143.0,1556.0,2387.0,5038.0,5433.0,3918.0,8802.0,2004.0
12373.0,13457.0,7483.0,3316.0,1699.0,2577.0,4956.0,5861.0,4178.0,9407.0,2088.0
13352.0,14373.0,8037.0,3593.0,1802.0,2849.0,5018.0,6439.0,4506.0,10327.0,2127.0
14568.0,15812.0,8587.0,3821.0,1878.0,3046.0,5432.0,6926.0,4809.0,11126.0,2131.0
15683.0,17492.0,9043.0,3929.0,1934.0,3219.0,5996.0,7258.0,5000.0,11670.0,2176.0
16809.0,18668.0,9280.0,4022.0,1937.0,3369.0,6492.0,7448.0,5135.0,11914.0,2193.0
17774.0,19567.0,9573.0,4065.0,1932.0,3434.0,6866.0,7558.0,5235.0,12008.0,2178.0
18693.0,20271.0,9792.0,4119.0,1969.0,3543.0,7285.0,7635.0,5347.0,12048.0,2205.0
19533.0,21016.0,9979.0,4185.0,1987.0,3621.0,7693.0,7803.0,5497.0,12171.0,2247.0
20209.0,21818.0,10170.0,4223.0,2017.0,3648.0,8199.0,7944.0,5643.0,12315.0,2266.0
20605.0,22640.0,10412.0,4307.0,2045.0,3619.0,8504.0,8052.0,5780.0,12406.0,2361.0
20719.0,23395.0,10426.0,4342.0,2054.0,3566.0,8841.0,8220.0,5870.0,12600.0,2383.0
20634.0,23974.0,10483.0,4435.0,2096.0,3553.0,9011.0,8299.0,5899.0,12817.0,2422.0
20178.0,24218.0,10359.0,4509.0,2081.0,3375.0,9090.0,8278.0,5908.0,12825.0,2459.0
19528.0,24058.0,10103.0,4465.0,2056.0,3324.0,9182.0,8207.0,5754.0,12806.0,2427.0
19102.0,23346.0,9775.0,4397.0,2018.0,3200.0,8854.0,8035.0,5634.0,12552.0,2431.0
17971.0,22944.0,9603.0,4301.0,1940.0,2957.0,8609.0,7858.0,5340.0,12389.0,2396.0
16414.0,22014.0,8917.0,4138.0,1788.0,2643.0,8159.0,7412.0,4911.0,12035.0,2282.0
15008.0,19918.0,8266.0,3784.0,1661.0,2422.0,7484.0,6768.0,4458.0,11124.0,2208.0
13936.0,17712.0,7680.0,3502.0,1564.0,2493.0,6790.0,6175.0,4124.0,10116.0,2145.0
13170.0,15929.0,7278.0,3321.0,1531.0,2309.0,6176.0,5732.0,3953.0,9275.0,2108.0
12617.0,14921.0,7057.0,3225.0,1511.0,2246.0,5772.0,5470.0,3782.0,8874.0,2082.0
12282.0,14167.0,6838.0,3165.0,1476.0,2243.0,5490.0,5346.0,3769.0,8651.0,2039.0
12275.0,13805.0,6812.0,3128.0,1507.0,2303.0,5209.0,5358.0,3804.0,8617.0,2038.0
12353.0,13820.0,6997.0,3161.0,1595.0,2415.0,5113.0,5553.0,3948.0,8815.0,2065.0
12863.0,14146.0,7364.0,3303.0,1718.0,2589.0,5060.0,5964.0,4232.0,9321.0,2126.0
13846.0,15167.0,7786.0,3583.0,1846.0,2747.0,5144.0,6515.0,4574.0,10217.0,2144.0
15111.0,16767.0,8166.0,3834.0,1929.0,2927.0,5675.0,6991.0,4922.0,11002.0,2180.0
16128.0,18649.0,8510.0,3998.0,2001.0,3077.0,6274.0,7414.0,5117.0,11629.0,2214.0
17471.0,20094.0,8702.0,4139.0,2025.0,3222.0,6883.0,7682.0,5320.0,11975.0,2216.0
18599.0,21302.0,8892.0,4210.0,2045.0,3339.0,7432.0,7847.0,5463.0,12136.0,2241.0
19554.0,22273.0,9208.0,4332.0,2092.0,3428.0,7945.0,7971.0,5644.0,12281.0,2258.0
20428.0,23082.0,9505.0,4441.0,2152.0,3512.0,8404.0,8209.0,5781.0,12499.0,2293.0
20994.0,24059.0,9826.0,4578.0,2198.0,3556.0,8779.0,8391.0,5896.0,12697.0,2355.0
21448.0,24811.0,10077.0,4719.0,2265.0,3593.0,9211.0,8525.0,6051.0,12874.0,2410.0
21797.0,25455.0,10322.0,4771.0,2283.0,3510.0,9535.0,8663.0,6118.0,13061.0,2437.0
21673.0,25712.0,10553.0,4861.0,2292.0,3382.0,9580.0,8781.0,6280.0,13275.0,2517.0
21053.0,25605.0,10587.0,4957.0,2292.0,3331.0,9675.0,8743.0,6216.0,13371.0,2563.0
20471.0,25259.0,10624.0,4916.0,2250.0,3271.0,9663.0,8618.0,6043.0,13244.0,2553.0
