elec_demand_AZ,elec_demand_CA,elec_demand_CO,elec_demand_ID,elec_demand_MT,elec_demand_NM,elec_demand_NV,elec_demand_OR,elec_demand_UT,elec_demand_WA,elec_demand_WY
15648.0,29753.0,14362.0,5841.0,3194.0,4043.0,8688.0,11586.0,8827.0,20818.0,2998.0
14132.0,27137.0,12937.0,5330.0,2870.0,3698.0,8126.0,10620.0,8026.0,19147.0,2785.0
12774.0,24075.0,11684.0,4838.0,2633.0,3457.0,7418.0,9615.0,7318.0,17285.0,2616.0
11976.0,21271.0,11094.0,4448.0,2470.0,3290.0,6696.0,8785.0,6899.0,15576.0,2537.0
11438.0,19516.0,10555.0,4272.0,2361.0,3215.0,6351.0,8238.0,6628.0,14594.0,2514.0
11188.0,18310.0,10322.0,4157.0,2287.0,3172.0,6084.0,7959.0,6471.0,14087.0,2470.0
11309.0,17523.0,10309.0,4123.0,2286.0,3221.0,5920.0,7801.0,6435.0,13772.0,2420.0
12057.0,17314.0,10688.0,4278.0,2371.0,3329.0,5883.0,7925.0,6689.0,14017.0,2470.0
13611.0,18065.0,11855.0,4769.0,2693.0,3650.0,6239.0,8689.0,7440.0,15352.0,2583.0
15110.0,20644.0,13538.0,5487.0,3124.0,3959.0,6825.0,10017.0,8531.0,17710.0,2841.0
16290.0,24065.0,15386.0,6076.0,3435.0,4336.0,7475.0,11355.0,9514.0,20097.0,3114.0
16143.0,27280.0,15465.0,6271.0,3486.0,4365.0,8238.0,12146.0,9606.0,21633.0,3151.0
15368.0,28207.0,14740.0,6155.0,3397.0,4210.0,8614.0,12378.0,9350.0,21965.0,3087.0
14656.0,26759.0,13744.0,6001.0,3244.0,4014.0,8277.0,12112.0,9017.0,21588.0,3023.0
14534.0,25312.0,13243.0,5876.0,3198.0,3929.0,7812.0,11687.0,8772.0,20702.0,2940.0
14712.0,25044.0,13061.0,5813.0,3172.0,3867.0,7716.0,11540.0,8584.0,20439.0,2918.0
14691.0,25056.0,12968.0,5728.0,3146.0,3817.0,7554.0,11493.0,8362.0,20187.0,2922.0
15395.0,24806.0,13481.0,5840.0,3232.0,3906.0,7456.0,11477.0,8526.0,20036.0,2990.0
16149.0,26003.0,14525.0,6122.0,3436.0,4027.0,7620.0,11792.0,8944.0,20668.0,3120.0
17754.0,28019.0,16191.0,6583.0,3736.0,4392.0,8253.0,12643.0,9584.0,22385.0,3280.0
19194.0,31581.0,17220.0,6975.0,3955.0,4657.0,9150.0,13520.0,10118.0,24039.0,3450.0
18998.0,33703.0,17273.0,6998.0,3932.0,4630.0,9567.0,13952.0,10279.0,25016.0,3417.0
18135.0,33603.0,16418.0,6775.0,3747.0,4460.0,9568.0,13892.0,9908.0,24803.0,3331.0
16977.0,31626.0,15445.0,6463.0,3598.0,4280.0,9167.0,13285.0,9504.0,23753.0,3210.0
15600.0,29725.0,14239.0,6056.0,3333.0,3987.0,8781.0,12492.0,8949.0,22432.0,3048.0
14093.0,27027.0,12795.0,5508.0,2984.0,3663.0,8196.0,11469.0,8213.0,20590.0,2857.0
12756.0,23880.0,11705.0,5070.0,2750.0,3379.0,7423.0,10434.0,7730.0,18659.0,2732.0
11822.0,21272.0,10903.0,4755.0,2555.0,3197.0,6721.0,9403.0,7429.0,16776.0,2645.0
11266.0,19340.0,10521.0,4591.0,2472.0,3092.0,6299.0,8838.0,7138.0,15862.0,2628.0
11053.0,18006.0,10136.0,4461.0,2397.0,3064.0,6004.0,8519.0,6945.0,15286.0,2558.0
11165.0,17272.0,10172.0,4436.0,2383.0,3083.0,5864.0,8381.0,6946.0,15016.0,2530.0
11968.0,17134.0,10629.0,4647.0,2478.0,3205.0,5819.0,8495.0,7223.0,15271.0,2616.0
13499.0,17814.0,12005.0,5158.0,2819.0,3477.0,6103.0,9251.0,7999.0,16574.0,2741.0
14904.0,20387.0,13670.0,5904.0,3247.0,3808.0,6771.0,10601.0,9137.0,18920.0,2970.0
16011.0,23998.0,15639.0,6510.0,3571.0,4133.0,7449.0,11845.0,10299.0,21169.0,3293.0
16076.0,27412.0,15888.0,6655.0,3577.0,4166.0,8234.0,12694.0,10369.0,22542.0,3326.0
15326.0,28186.0,15186.0,6455.0,3472.0,4048.0,8459.0,12938.0,10096.0,22897.0,3269.0
14653.0,27030.0,14310.0,6182.0,3349.0,3903.0,8254.0,12551.0,9653.0,22102.0,3181.0
14550.0,25718.0,14006.0,6008.0,3271.0,3839.0,7878.0,12053.0,9513.0,21168.0,3147.0
