elec_demand_AZ,elec_demand_CA,elec_demand_CO,elec_demand_ID,elec_demand_MT,elec_demand_NM,elec_demand_NV,elec_demand_OR,elec_demand_UT,elec_demand_WA,elec_demand_WY
11348.0,19921.0,9220.0,3989.0,2254.0,2734.0,5733.0,8535.0,5455.0,14904.0,2228.0
10769.0,19491.0,8814.0,3839.0,2156.0,2621.0,5674.0,8348.0,5253.0,14632.0,2197.0
9837.0,18659.0,8090.0,3571.0,2012.0,2425.0,5567.0,8055.0,4898.0,14166.0,2074.0
8977.0,17576.0,7448.0,3288.0,1833.0,2212.0,5330.0,7580.0,4489.0,13422.0,1978.0
8417.0,15940.0,7007.0,3055.0,1733.0,2107.0,5001.0,6943.0,4192.0,12312.0,1913.0
8152.0,14248.0,6916.0,2870.0,1671.0,2036.0,4648.0,6370.0,4008.0,11225.0,1913.0
7973.0,13016.0,6857.0,2804.0,1627.0,2029.0,4382.0,5929.0,3901.0,10366.0,1934.0
7976.0,12408.0,6850.0,2787.0,1610.0,2046.0,4271.0,5703.0,3846.0,9972.0,1927.0
8232.0,12053.0,6898.0,2807.0,1646.0,2121.0,4185.0,5639.0,3869.0,9857.0,1892.0
8880.0,11918.0,7221.0,2934.0,1717.0,2210.0,4168.0,5662.0,4053.0,9888.0,1936.0
9900.0,12080.0,7846.0,3251.0,1936.0,2428.0,4206.0,5873.0,4484.0,10325.0,1978.0
10401.0,12817.0,8287.0,3622.0,2149.0,2533.0,4476.0,6528.0,5013.0,11520.0,2093.0
10445.0,14520.0,8655.0,3843.0,2212.0,2642.0,4772.0,7470.0,5322.0,13252.0,2204.0
10243.0,15924.0,8574.0,3899.0,2227.0,2674.0,4937.0,8146.0,5378.0,14461.0,2226.0
9996.0,16767.0,8442.0,3854.0,2206.0,2615.0,5093.0,8222.0,5304.0,14625.0,2190.0
9721.0,17229.0,8197.0,3835.0,2149.0,2550.0,5166.0,8161.0,5241.0,14438.0,2187.0
9633.0,17045.0,8048.0,3783.0,2134.0,2533.0,5125.0,8136.0,5139.0,14398.0,2130.0
9695.0,16682.0,8019.0,3751.0,2136.0,2511.0,4979.0,7989.0,5076.0,14037.0,2133.0
9654.0,16561.0,8032.0,3704.0,2120.0,2461.0,4949.0,7921.0,4967.0,13932.0,2181.0
