elec_demand_AZ,elec_demand_CA,elec_demand_CO,elec_demand_ID,elec_demand_MT,elec_demand_NM,elec_demand_NV,elec_demand_OR,elec_demand_UT,elec_demand_WA,elec_demand_WY
18427.0,32144.0,15584.0,6493.0,3476.0,4007.0,9256.0,12632.0,9513.0,22112.0,3148.0
17223.0,31711.0,14752.0,6200.0,3300.0,3830.0,9168.0,12434.0,9119.0,21823.0,3046.0
15753.0,29698.0,13563.0,5777.0,3071.0,3548.0,8786.0,11849.0,8522.0,20805.0,2892.0
14240.0,27849.0,12202.0,5292.0,2764.0,3221.0,8362.0,11134.0,7751.0,19638.0,2703.0
12874.0,25300.0,10995.0,4815.0,2530.0,2982.0,7800.0,10194.0,7067.0,18006.0,2531.0
12055.0,22339.0,10442.0,4425.0,2372.0,2824.0,7113.0,9238.0,6656.0,16218.0,2466.0
11528.0,19607.0,9989.0,4227.0,2265.0,2757.0,6445.0,8437.0,6388.0,14610.0,2447.0
11284.0,17981.0,9751.0,4113.0,2194.0,2720.0,6120.0,7929.0,6215.0,13702.0,2396.0
11404.0,16866.0,9708.0,4068.0,2197.0,2773.0,5871.0,7673.0,6176.0,13242.0,2347.0
12159.0,16130.0,10103.0,4197.0,2286.0,2877.0,5726.0,7502.0,6421.0,12941.0,2396.0
13696.0,15950.0,11244.0,4635.0,2602.0,3184.0,5702.0,7638.0,7147.0,13219.0,2503.0
15144.0,16728.0,12729.0,5296.0,3011.0,3462.0,6053.0,8398.0,8194.0,14570.0,2747.0
16149.0,19225.0,14312.0,5870.0,3300.0,3754.0,6621.0,9699.0,9091.0,16920.0,2990.0
16026.0,22418.0,14401.0,6083.0,3360.0,3773.0,7221.0,10956.0,9180.0,19166.0,3010.0
15371.0,25368.0,13814.0,5999.0,3278.0,3649.0,7888.0,11654.0,8928.0,20525.0,2930.0
14781.0,26183.0,13032.0,5865.0,3136.0,3487.0,8133.0,11779.0,8646.0,20651.0,2873.0
14703.0,25019.0,12691.0,5746.0,3100.0,3424.0,7868.0,11531.0,8460.0,20253.0,2803.0
14911.0,23871.0,12578.0,5687.0,3084.0,3388.0,7495.0,11156.0,8324.0,19439.0,2792.0
14916.0,23681.0,12521.0,5618.0,3059.0,3347.0,7427.0,11042.0,8149.0,19243.0,2816.0
15645.0,23756.0,13010.0,5684.0,3139.0,3440.0,7321.0,11009.0,8345.0,19044.0,2881.0
16462.0,23534.0,13998.0,5937.0,3334.0,3590.0,7250.0,10998.0,8754.0,18922.0,3015.0
18072.0,24628.0,15553.0,6378.0,3608.0,3951.0,7409.0,11312.0,9399.0,19573.0,3183.0
19447.0,26590.0,16408.0,6763.0,3809.0,4183.0,8027.0,12139.0,9888.0,21214.0,3338.0
19184.0,29915.0,16364.0,6829.0,3782.0,4143.0,8889.0,12940.0,9930.0,22763.0,3300.0
18276.0,31725.0,15574.0,6647.0,3603.0,3967.0,9237.0,13298.0,9581.0,23590.0,3216.0
17054.0,31557.0,14647.0,6356.0,3451.0,3778.0,9212.0,13207.0,9202.0,23336.0,3100.0
15645.0,29708.0,13486.0,5973.0,3197.0,3503.0,8822.0,12633.0,8661.0,22347.0,2948.0
14136.0,27864.0,12103.0,5463.0,2866.0,3192.0,8455.0,11873.0,7942.0,21070.0,2767.0
12802.0,25258.0,11066.0,5020.0,2637.0,2919.0,7876.0,10881.0,7429.0,19280.0,2646.0
11856.0,22268.0,10354.0,4692.0,2450.0,2749.0,7149.0,9885.0,7087.0,17432.0,2569.0
11321.0,19759.0,10000.0,4512.0,2369.0,2657.0,6507.0,8936.0,6812.0,15695.0,2547.0
11109.0,17978.0,9648.0,4385.0,2299.0,2641.0,6118.0,8417.0,6616.0,14857.0,2480.0
11235.0,16732.0,9663.0,4342.0,2290.0,2661.0,5850.0,8125.0,6616.0,14325.0,2464.0
12085.0,16034.0,10111.0,4514.0,2386.0,2782.0,5723.0,8008.0,6883.0,14104.0,2538.0
13636.0,15922.0,11392.0,4976.0,2720.0,3049.0,5670.0,8147.0,7622.0,14405.0,2658.0
14986.0,16651.0,12878.0,5663.0,3123.0,3352.0,5943.0,8911.0,8711.0,15726.0,2871.0
15951.0,19166.0,14590.0,6243.0,3416.0,3615.0,6585.0,10232.0,9743.0,18051.0,3163.0
16015.0,22502.0,14827.0,6419.0,3429.0,3630.0,7192.0,11404.0,9818.0,20184.0,3178.0
15332.0,25615.0,14245.0,6262.0,3334.0,3539.0,7894.0,12134.0,9555.0,21374.0,3096.0
14752.0,26290.0,13517.0,6012.0,3221.0,3420.0,8048.0,12249.0,9160.0,21466.0,3017.0
14688.0,25267.0,13318.0,5842.0,3149.0,3368.0,7864.0,11868.0,9043.0,20698.0,2988.0
14737.0,24163.0,13216.0,5743.0,3087.0,3358.0,7551.0,11432.0,8884.0,19857.0,2946.0
14760.0,23894.0,13195.0,5667.0,3059.0,3333.0,7425.0,11168.0,8732.0,19482.0,3000.0
15149.0,23790.0,13755.0,5737.0,3142.0,3471.0,7365.0,11085.0,8855.0,19189.0,3015.0
15879.0,23561.0,14883.0,5984.0,3341.0,3629.0,7253.0,11028.0,9155.0,19036.0,3127.0
17467.0,24498.0,16490.0,6491.0,3644.0,3963.0,7556.0,11308.0,9870.0,19727.0,3339.0
18824.0,26451.0,17481.0,6912.0,3842.0,4156.0,8199.0,12148.0,10517.0,21305.0,3486.0
18847.0,29932.0,17467.0,7006.0,3847.0,4124.0,8913.0,13015.0,10604.0,22832.0,3476.0
18026.0,31983.0,16576.0,6830.0,3666.0,3941.0,9301.0,13485.0,10257.0,23679.0,3352.0
17085.0,31870.0,15789.0,6548.0,3488.0,3731.0,9298.0,13371.0,9806.0,23476.0,3236.0
15775.0,30073.0,14700.0,6169.0,3232.0,3434.0,8949.0,12762.0,9290.0,22393.0,3084.0
14238.0,28320.0,13293.0,5695.0,2931.0,3164.0,8467.0,12011.0,8475.0,21170.0,2888.0
12863.0,25848.0,12306.0,5248.0,2700.0,2930.0,7939.0,11035.0,7844.0,19442.0,2745.0
12009.0,22859.0,11560.0,4894.0,2523.0,2764.0,7238.0,9980.0,7436.0,17504.0,2658.0
11399.0,20178.0,11176.0,4710.0,2425.0,2691.0,6605.0,9036.0,7187.0,15831.0,2624.0
11087.0,18329.0,10786.0,4585.0,2355.0,2663.0,6172.0,8517.0,6996.0,14912.0,2575.0
11227.0,17132.0,10704.0,4550.0,2330.0,2668.0,5965.0,8230.0,7021.0,14410.0,2535.0
11910.0,16452.0,11205.0,4727.0,2455.0,2789.0,5779.0,8088.0,7296.0,14167.0,2584.0
13546.0,16167.0,12613.0,5205.0,2765.0,3078.0,5803.0,8267.0,8053.0,14426.0,2749.0
14929.0,17092.0,14164.0,5913.0,3176.0,3421.0,6078.0,8996.0,9194.0,15689.0,2959.0
16073.0,19776.0,16021.0,6518.0,3513.0,3757.0,6694.0,10360.0,10290.0,18068.0,3250.0
16339.0,23100.0,16286.0,6694.0,3550.0,3863.0,7358.0,11547.0,10360.0,20141.0,3278.0
15832.0,26233.0,15679.0,6572.0,3433.0,3819.0,8035.0,12286.0,10074.0,21316.0,3199.0
15372.0,26995.0,14773.0,6324.0,3268.0,3718.0,8237.0,12423.0,9629.0,21522.0,3108.0
15169.0,25706.0,14440.0,6050.0,3176.0,3658.0,8023.0,12001.0,9197.0,20663.0,3022.0
15270.0,24467.0,14212.0,5904.0,3136.0,3603.0,7729.0,11466.0,8956.0,19630.0,2995.0
15143.0,23996.0,14130.0,5802.0,3089.0,3610.0,7597.0,11107.0,8888.0,19071.0,3011.0
15605.0,23854.0,14532.0,5847.0,3183.0,3756.0,7517.0,11004.0,9011.0,18888.0,3073.0
