elec_demand_AZ,elec_demand_CA,elec_demand_CO,elec_demand_ID,elec_demand_MT,elec_demand_NM,elec_demand_NV,elec_demand_OR,elec_demand_UT,elec_demand_WA,elec_demand_WY
14179.0,24798.0,12089.0,5038.0,2824.0,3419.0,7141.0,10205.0,7123.0,17842.0,2772.0
13357.0,24392.0,11530.0,4827.0,2694.0,3296.0,7075.0,10028.0,6841.0,17585.0,2724.0
12201.0,23067.0,10595.0,4501.0,2516.0,3066.0,6858.0,9617.0,6396.0,16906.0,2582.0
11081.0,21691.0,9704.0,4135.0,2284.0,2809.0,6557.0,9057.0,5836.0,16009.0,2472.0
10200.0,19694.0,8958.0,3798.0,2128.0,2655.0,6137.0,8321.0,5374.0,14724.0,2366.0
9721.0,17485.0,8677.0,3524.0,2025.0,2551.0,5649.0,7590.0,5097.0,13346.0,2338.0
9398.0,15640.0,8495.0,3403.0,1955.0,2508.0,5210.0,7001.0,4925.0,12166.0,2370.0
9298.0,14589.0,8406.0,3345.0,1918.0,2478.0,5011.0,6653.0,4830.0,11551.0,2353.0
9496.0,13903.0,8417.0,3336.0,1934.0,2540.0,4857.0,6507.0,4827.0,11290.0,2306.0
10177.0,13509.0,8726.0,3461.0,2010.0,2632.0,4785.0,6458.0,5033.0,11186.0,2329.0
11403.0,13514.0,9496.0,3823.0,2264.0,2878.0,4796.0,6636.0,5589.0,11551.0,2353.0
12299.0,14248.0,10351.0,4317.0,2560.0,3062.0,5097.0,7324.0,6336.0,12791.0,2494.0
12755.0,16270.0,11251.0,4693.0,2717.0,3273.0,5504.0,8382.0,6910.0,14722.0,2663.0
12636.0,18454.0,11301.0,4825.0,2736.0,3340.0,5856.0,9283.0,6978.0,16342.0,2738.0
12279.0,20261.0,11033.0,4829.0,2692.0,3307.0,6238.0,9615.0,6945.0,17006.0,2811.0
11946.0,21155.0,10575.0,4808.0,2593.0,3259.0,6455.0,9696.0,6854.0,17059.0,2866.0
11855.0,20567.0,10313.0,4740.0,2567.0,3215.0,6338.0,9651.0,6712.0,16994.0,2809.0
11962.0,19998.0,10222.0,4692.0,2560.0,3177.0,6085.0,9470.0,6599.0,16538.0,2794.0
11900.0,19891.0,10176.0,4589.0,2540.0,3121.0,6030.0,9383.0,6366.0,16389.0,2755.0
12262.0,19817.0,10445.0,4598.0,2591.0,3126.0,5905.0,9356.0,6464.0,16209.0,2759.0
12584.0,19369.0,11036.0,4724.0,2734.0,3088.0,5840.0,9277.0,6657.0,15997.0,2742.0
13696.0,19858.0,12113.0,5014.0,2952.0,3339.0,5886.0,9397.0,7059.0,16299.0,2799.0
14735.0,21004.0,12572.0,5270.0,3083.0,3523.0,6337.0,10044.0,7361.0,17618.0,2904.0
14584.0,23474.0,12535.0,5297.0,3055.0,3494.0,6971.0,10640.0,7388.0,18760.0,2870.0
14100.0,24516.0,12087.0,5180.0,2938.0,3385.0,7163.0,10814.0,7184.0,19218.0,2844.0
13243.0,24314.0,11440.0,4973.0,2836.0,3247.0,7147.0,10738.0,6921.0,19002.0,2776.0
12136.0,23116.0,10531.0,4686.0,2633.0,3026.0,6903.0,10352.0,6533.0,18351.0,2637.0
11041.0,21714.0,9622.0,4293.0,2381.0,2785.0,6647.0,9751.0,6013.0,17356.0,2533.0
10192.0,19662.0,8980.0,3974.0,2218.0,2602.0,6208.0,8972.0,5660.0,15921.0,2463.0
9569.0,17419.0,8577.0,3755.0,2091.0,2486.0,5682.0,8212.0,5442.0,14507.0,2428.0
9236.0,15739.0,8477.0,3650.0,2047.0,2421.0,5239.0,7514.0,5256.0,13238.0,2470.0
9169.0,14544.0,8307.0,3585.0,2009.0,2409.0,4987.0,7160.0,5150.0,12698.0,2430.0
9351.0,13734.0,8380.0,3579.0,2018.0,2439.0,4816.0,6979.0,5187.0,12374.0,2407.0
