elec_demand_AZ,elec_demand_CA,elec_demand_CO,elec_demand_ID,elec_demand_MT,elec_demand_NM,elec_demand_NV,elec_demand_OR,elec_demand_UT,elec_demand_WA,elec_demand_WY
16750.0,29343.0,14124.0,5937.0,3240.0,3847.0,8407.0,11655.0,8602.0,20400.0,3000.0
15704.0,28934.0,13395.0,5676.0,3081.0,3691.0,8331.0,11471.0,8254.0,20129.0,2911.0
14352.0,27185.0,12326.0,5291.0,2873.0,3410.0,8018.0,10952.0,7715.0,19251.0,2766.0
13003.0,25524.0,11145.0,4851.0,2594.0,3107.0,7646.0,10297.0,7026.0,18193.0,2598.0
11837.0,23192.0,10123.0,4430.0,2391.0,2902.0,7140.0,9431.0,6434.0,16693.0,2455.0
11157.0,20521.0,9679.0,4086.0,2255.0,2767.0,6534.0,8566.0,6076.0,15069.0,2394.0
10710.0,18131.0,9305.0,3916.0,2161.0,2711.0,5957.0,7852.0,5846.0,13631.0,2385.0
10522.0,16717.0,9129.0,3823.0,2103.0,2684.0,5684.0,7402.0,5705.0,12837.0,2349.0
10671.0,15758.0,9115.0,3792.0,2110.0,2741.0,5470.0,7190.0,5680.0,12453.0,2303.0
11393.0,15149.0,9478.0,3920.0,2192.0,2836.0,5353.0,7070.0,5910.0,12232.0,2346.0
12795.0,15035.0,10478.0,4328.0,2480.0,3119.0,5343.0,7222.0,6566.0,12541.0,2434.0
14026.0,15785.0,11735.0,4923.0,2847.0,3357.0,5674.0,7947.0,7493.0,13838.0,2640.0
14844.0,18093.0,13056.0,5415.0,3088.0,3633.0,6175.0,9161.0,8259.0,16032.0,2855.0
14738.0,20919.0,13115.0,5609.0,3125.0,3684.0,6675.0,10285.0,8355.0,18036.0,2896.0
14184.0,23481.0,12635.0,5556.0,3054.0,3591.0,7238.0,10839.0,8182.0,19128.0,2872.0
13663.0,24310.0,11957.0,5454.0,2932.0,3460.0,7479.0,10941.0,7955.0,19215.0,2838.0
13579.0,23345.0,11633.0,5350.0,2898.0,3408.0,7260.0,10782.0,7778.0,18968.0,2767.0
13750.0,22330.0,11524.0,5296.0,2883.0,3369.0,6927.0,10480.0,7648.0,18290.0,2756.0
13742.0,22163.0,11469.0,5216.0,2862.0,3332.0,6862.0,10373.0,7454.0,18104.0,2758.0
14338.0,22176.0,11876.0,5267.0,2933.0,3399.0,6748.0,10340.0,7619.0,17909.0,2807.0
14934.0,21953.0,12731.0,5484.0,3109.0,3460.0,6682.0,10328.0,7967.0,17788.0,2915.0
16327.0,22870.0,14106.0,5858.0,3367.0,3775.0,6805.0,10549.0,8495.0,18271.0,3034.0
17573.0,24435.0,14814.0,6191.0,3542.0,3993.0,7347.0,11300.0,8914.0,19783.0,3174.0
17363.0,27447.0,14780.0,6244.0,3516.0,3958.0,8118.0,12024.0,8960.0,21169.0,3136.0
16628.0,28992.0,14117.0,6087.0,3360.0,3809.0,8410.0,12313.0,8667.0,21857.0,3065.0
15557.0,28820.0,13292.0,5830.0,3231.0,3640.0,8390.0,12230.0,8332.0,21625.0,2963.0
14271.0,27211.0,12251.0,5483.0,2996.0,3366.0,8062.0,11732.0,7852.0,20769.0,2821.0
12932.0,25538.0,11045.0,5022.0,2694.0,3080.0,7734.0,11034.0,7213.0,19602.0,2663.0
11791.0,23148.0,10166.0,4626.0,2491.0,2842.0,7214.0,10117.0,6769.0,17945.0,2563.0
10977.0,20439.0,9573.0,4341.0,2328.0,2694.0,6567.0,9217.0,6481.0,16271.0,2495.0
10525.0,18247.0,9302.0,4190.0,2261.0,2615.0,6004.0,8365.0,6239.0,14718.0,2490.0
10369.0,16679.0,9018.0,4086.0,2202.0,2607.0,5668.0,7909.0,6077.0,13995.0,2430.0
10515.0,15594.0,9063.0,4056.0,2197.0,2631.0,5437.0,7658.0,6092.0,13543.0,2408.0
11320.0,15027.0,9480.0,4225.0,2291.0,2744.0,5339.0,7581.0,6344.0,13388.0,2486.0
12734.0,14983.0,10609.0,4657.0,2594.0,2986.0,5308.0,7731.0,7011.0,13717.0,2583.0
13876.0,15687.0,11858.0,5273.0,2955.0,3250.0,5567.0,8461.0,7973.0,14985.0,2760.0
14656.0,18008.0,13295.0,5772.0,3195.0,3500.0,6138.0,9691.0,8862.0,17155.0,3019.0
14726.0,20975.0,13489.0,5923.0,3186.0,3548.0,6641.0,10725.0,8941.0,19037.0,3054.0
14157.0,23692.0,13007.0,5797.0,3103.0,3487.0,7242.0,11311.0,8755.0,19957.0,3025.0
13656.0,24373.0,12389.0,5586.0,3007.0,3396.0,7393.0,11405.0,8420.0,20015.0,2961.0
13600.0,23555.0,12207.0,5435.0,2944.0,3354.0,7250.0,11112.0,8316.0,19400.0,2937.0
13624.0,22602.0,12117.0,5342.0,2883.0,3343.0,6974.0,10749.0,8173.0,18694.0,2905.0
13646.0,22363.0,12103.0,5260.0,2859.0,3319.0,6858.0,10492.0,8001.0,18331.0,2927.0
13937.0,22215.0,12577.0,5311.0,2931.0,3432.0,6785.0,10413.0,8094.0,18039.0,2933.0
14500.0,21989.0,13571.0,5519.0,3111.0,3505.0,6680.0,10349.0,8333.0,17890.0,3019.0
