elec_demand_AZ,elec_demand_CA,elec_demand_CO,elec_demand_ID,elec_demand_MT,elec_demand_NM,elec_demand_NV,elec_demand_OR,elec_demand_UT,elec_demand_WA,elec_demand_WY
15495.0,49341.0,10194.0,3966.0,2211.0,2807.0,7638.0,7960.0,5678.0,13625.0,2718.0
14401.0,50298.0,9605.0,3821.0,2143.0,2638.0,7558.0,8222.0,5271.0,14099.0,2633.0
13268.0,48479.0,8637.0,3811.0,1994.0,2588.0,7543.0,8021.0,5314.0,14006.0,2699.0
11957.0,45763.0,8154.0,3562.0,1824.0,2440.0,7238.0,7506.0,4970.0,13201.0,2609.0
10749.0,41825.0,7488.0,3302.0,1693.0,2271.0,6737.0,7000.0,4607.0,12308.0,2525.0
9969.0,38713.0,7108.0,3145.0,1617.0,2178.0,6153.0,6584.0,4391.0,11467.0,2453.0
9401.0,34879.0,6927.0,3034.0,1562.0,2134.0,5620.0,6290.0,4209.0,10847.0,2433.0
8970.0,32867.0,6949.0,3011.0,1551.0,2121.0,5164.0,6139.0,4147.0,10564.0,2404.0
8871.0,31420.0,7153.0,3075.0,1551.0,2185.0,4943.0,6067.0,4224.0,10423.0,2380.0
9114.0,31144.0,7428.0,3259.0,1655.0,2346.0,4763.0,6176.0,4488.0,10597.0,2392.0
9810.0,32119.0,7989.0,3495.0,1874.0,2502.0,4651.0,6693.0,4962.0,11456.0,2447.0
10947.0,34351.0,8733.0,3817.0,2103.0,2754.0,4777.0,7340.0,5374.0,12600.0,2528.0
12036.0,38720.0,9249.0,4078.0,2203.0,2955.0,5019.0,8106.0,5635.0,13880.0,2614.0
12886.0,43676.0,9419.0,4159.0,2214.0,3067.0,5511.0,8346.0,5646.0,14248.0,2672.0
13646.0,48322.0,9521.0,4124.0,2157.0,3224.0,6024.0,8560.0,5717.0,14531.0,2789.0
14229.0,50940.0,9630.0,4134.0,2096.0,3271.0,6433.0,8531.0,5730.0,14240.0,2856.0
14841.0,51202.0,9749.0,4159.0,2084.0,3320.0,6671.0,8455.0,5867.0,14022.0,2879.0
15484.0,50763.0,9835.0,4188.0,2083.0,3378.0,6880.0,8306.0,5920.0,13692.0,2893.0
16055.0,51495.0,9843.0,4220.0,2094.0,3374.0,7068.0,8220.0,5924.0,13440.0,2877.0
16705.0,52196.0,9955.0,4215.0,2094.0,3340.0,7311.0,8141.0,5973.0,13353.0,2865.0
17219.0,51956.0,9974.0,4304.0,2140.0,3254.0,7519.0,7972.0,6081.0,13050.0,2826.0
17500.0,52665.0,10168.0,4400.0,2214.0,3241.0,7745.0,8076.0,6305.0,13287.0,2842.0
17483.0,53195.0,10412.0,4504.0,2286.0,3260.0,7968.0,8264.0,6380.0,13608.0,2856.0
17355.0,53014.0,10608.0,4546.0,2279.0,3260.0,8044.0,8530.0,6427.0,14281.0,2861.0
16664.0,54618.0,10074.0,4562.0,2270.0,3087.0,7961.0,8802.0,6314.0,14861.0,2828.0
15303.0,55426.0,9235.0,4376.0,2203.0,2846.0,7895.0,8868.0,5852.0,15056.0,2744.0
13653.0,52425.0,8632.0,4061.0,2037.0,2634.0,7828.0,8504.0,5382.0,14587.0,2705.0
12166.0,47823.0,7941.0,3722.0,1849.0,2447.0,7339.0,8009.0,4944.0,13895.0,2563.0
11036.0,43243.0,7388.0,3445.0,1700.0,2271.0,6693.0,7422.0,4560.0,12826.0,2478.0
10153.0,39288.0,7050.0,3266.0,1640.0,2177.0,6020.0,6873.0,4362.0,11812.0,2398.0
9466.0,35942.0,6862.0,3160.0,1585.0,2132.0,5471.0,6457.0,4191.0,11126.0,2372.0
9081.0,33554.0,6772.0,3089.0,1569.0,2150.0,5084.0,6254.0,4076.0,10683.0,2336.0
9045.0,32333.0,7012.0,3123.0,1585.0,2182.0,4818.0,6137.0,4175.0,10437.0,2339.0
9369.0,31700.0,7354.0,3330.0,1685.0,2332.0,4683.0,6181.0,4452.0,10566.0,2336.0
10030.0,32464.0,7965.0,3621.0,1900.0,2510.0,4602.0,6689.0,4943.0,11317.0,2410.0
11119.0,34650.0,8615.0,3915.0,2111.0,2746.0,4734.0,7474.0,5422.0,12650.0,2538.0
12066.0,39777.0,9215.0,4114.0,2197.0,2887.0,4987.0,8154.0,5604.0,13806.0,2572.0
12761.0,44181.0,9428.0,4115.0,2196.0,3055.0,5393.0,8426.0,5641.0,14367.0,2621.0
13368.0,48560.0,9399.0,4069.0,2150.0,3172.0,5877.0,8601.0,5659.0,14623.0,2687.0
14080.0,50170.0,9403.0,4218.0,2094.0,3255.0,6077.0,8512.0,5705.0,14375.0,2781.0
14299.0,49933.0,9489.0,4304.0,2086.0,3320.0,6435.0,8413.0,5822.0,14062.0,2823.0
14279.0,49244.0,9519.0,4289.0,2096.0,3325.0,6436.0,8249.0,5938.0,13726.0,2846.0
14393.0,49713.0,9467.0,4265.0,2109.0,3291.0,6658.0,8153.0,5962.0,13471.0,2840.0
14869.0,50065.0,9721.0,4328.0,2148.0,3290.0,6893.0,8097.0,6086.0,13261.0,2847.0
15209.0,50098.0,9942.0,4430.0,2208.0,3211.0,7030.0,8035.0,6134.0,13189.0,2823.0
15485.0,50741.0,10145.0,4576.0,2288.0,3195.0,7268.0,8079.0,6295.0,13387.0,2849.0
15631.0,51329.0,10399.0,4596.0,2360.0,3197.0,7466.0,8267.0,6369.0,13759.0,2843.0
15667.0,51563.0,10471.0,4666.0,2338.0,3221.0,7563.0,8519.0,6408.0,14252.0,2842.0
15245.0,53129.0,9975.0,4621.0,2322.0,3025.0,7503.0,8788.0,6328.0,14754.0,2796.0
14169.0,54256.0,9245.0,4452.0,2260.0,2776.0,7471.0,8877.0,5929.0,14917.0,2730.0
12784.0,51335.0,8557.0,4078.0,2077.0,2648.0,7416.0,8536.0,5514.0,14526.0,2682.0
11390.0,47153.0,7972.0,3697.0,1888.0,2461.0,6998.0,8047.0,5068.0,13912.0,2579.0
10143.0,42796.0,7365.0,3504.0,1731.0,2315.0,6458.0,7454.0,4669.0,12848.0,2476.0
9376.0,39184.0,7023.0,3311.0,1648.0,2197.0,5852.0,6927.0,4490.0,11822.0,2398.0
8856.0,36041.0,6840.0,3181.0,1603.0,2147.0,5316.0,6581.0,4326.0,11062.0,2382.0
8552.0,33845.0,6806.0,3128.0,1566.0,2162.0,4904.0,6310.0,4238.0,10641.0,2340.0
8526.0,32148.0,7060.0,3155.0,1567.0,2229.0,4706.0,6150.0,4294.0,10376.0,2332.0
8950.0,31711.0,7391.0,3349.0,1676.0,2364.0,4550.0,6229.0,4513.0,10454.0,2336.0
9749.0,32852.0,8004.0,3635.0,1866.0,2525.0,4516.0,6628.0,5002.0,11185.0,2405.0
10760.0,34934.0,8719.0,3956.0,2082.0,2723.0,4679.0,7355.0,5525.0,12324.0,2544.0
11642.0,40242.0,9243.0,4197.0,2162.0,2869.0,4960.0,8121.0,5677.0,13655.0,2569.0
12285.0,44547.0,9457.0,4256.0,2183.0,2974.0,5343.0,8375.0,5661.0,14182.0,2610.0
12773.0,49005.0,9448.0,4214.0,2146.0,3090.0,5761.0,8583.0,5648.0,14462.0,2691.0
13424.0,50500.0,9370.0,4197.0,2110.0,3134.0,5987.0,8517.0,5647.0,14315.0,2769.0
13908.0,50002.0,9386.0,4194.0,2097.0,3180.0,6136.0,8437.0,5706.0,14074.0,2817.0
14516.0,48914.0,9422.0,4202.0,2113.0,3193.0,6273.0,8301.0,5769.0,13731.0,2808.0
14880.0,48689.0,9381.0,4153.0,2135.0,3122.0,6382.0,8209.0,5792.0,13520.0,2805.0
15612.0,48904.0,9542.0,4185.0,2161.0,3116.0,6567.0,8193.0,5961.0,13336.0,2849.0
16189.0,48933.0,9687.0,4227.0,2219.0,3057.0,6751.0,8098.0,6078.0,13212.0,2844.0
16516.0,49696.0,9885.0,4341.0,2293.0,3056.0,6902.0,8208.0,6203.0,13438.0,2844.0
16429.0,50280.0,10210.0,4430.0,2346.0,3037.0,7114.0,8403.0,6320.0,13855.0,2828.0
16432.0,50056.0,10424.0,4462.0,2360.0,3093.0,7191.0,8650.0,6421.0,14438.0,2808.0
15683.0,51584.0,9995.0,4466.0,2322.0,2907.0,7219.0,8936.0,6351.0,14981.0,2793.0
14587.0,53028.0,9254.0,4288.0,2277.0,2723.0,7175.0,9118.0,6013.0,15246.0,2747.0
13174.0,50570.0,8693.0,4064.0,2101.0,2592.0,7081.0,8803.0,5570.0,14886.0,2720.0
11753.0,46647.0,8051.0,3773.0,1914.0,2404.0,6715.0,8381.0,5097.0,14265.0,2616.0
10557.0,42424.0,7399.0,3530.0,1761.0,2230.0,6184.0,7730.0,4745.0,13212.0,2490.0
9725.0,39239.0,6988.0,3378.0,1703.0,2157.0,5577.0,7176.0,4510.0,12272.0,2435.0
9207.0,36129.0,6825.0,3264.0,1628.0,2103.0,5033.0,6787.0,4305.0,11494.0,2382.0
8874.0,34031.0,6804.0,3217.0,1608.0,2128.0,4764.0,6568.0,4248.0,11172.0,2354.0
8856.0,32516.0,7061.0,3276.0,1640.0,2204.0,4554.0,6481.0,4378.0,10948.0,2360.0
