elec_demand_AZ,elec_demand_CA,elec_demand_CO,elec_demand_ID,elec_demand_MT,elec_demand_NM,elec_demand_NV,elec_demand_OR,elec_demand_UT,elec_demand_WA,elec_demand_WY
9974.0,18525.0,8527.0,3626.0,2066.0,2568.0,5550.0,7855.0,5156.0,13969.0,2120.0
9119.0,16813.0,7830.0,3340.0,1883.0,2344.0,5204.0,7191.0,4740.0,12820.0,2028.0
8552.0,15014.0,7329.0,3112.0,1781.0,2227.0,4826.0,6584.0,4436.0,11674.0,1955.0
8294.0,13663.0,7198.0,2933.0,1719.0,2144.0,4524.0,6116.0,4253.0,10756.0,1955.0
8115.0,12952.0,7096.0,2886.0,1674.0,2132.0,4395.0,5864.0,4144.0,10310.0,1974.0
8118.0,12525.0,7073.0,2875.0,1658.0,2142.0,4291.0,5780.0,4094.0,10161.0,1967.0
8376.0,12337.0,7116.0,2901.0,1694.0,2213.0,4265.0,5793.0,4121.0,10167.0,1933.0
9023.0,12464.0,7444.0,3050.0,1770.0,2303.0,4295.0,5997.0,4309.0,10589.0,1978.0
10054.0,13198.0,8113.0,3401.0,1987.0,2532.0,4570.0,6658.0,4755.0,11784.0,2033.0
10563.0,14974.0,8654.0,3784.0,2207.0,2659.0,4884.0,7626.0,5295.0,13552.0,2140.0
10620.0,16546.0,9138.0,3980.0,2272.0,2797.0,5088.0,8354.0,5616.0,14850.0,2256.0
10416.0,17592.0,9060.0,4015.0,2284.0,2827.0,5293.0,8487.0,5662.0,15128.0,2275.0
10146.0,18075.0,8874.0,3952.0,2266.0,2755.0,5387.0,8448.0,5589.0,14982.0,2240.0
9860.0,17764.0,8560.0,3940.0,2203.0,2673.0,5320.0,8398.0,5514.0,14907.0,2236.0
9768.0,17283.0,8377.0,3878.0,2188.0,2651.0,5145.0,8226.0,5400.0,14497.0,2187.0
9825.0,17137.0,8331.0,3850.0,2187.0,2624.0,5111.0,8151.0,5324.0,14379.0,2186.0
9788.0,17075.0,8335.0,3795.0,2172.0,2572.0,5046.0,8136.0,5211.0,14244.0,2224.0
10039.0,16862.0,8476.0,3815.0,2195.0,2612.0,5011.0,8145.0,5291.0,14184.0,2222.0
10098.0,17197.0,8997.0,3918.0,2301.0,2584.0,5025.0,8317.0,5419.0,14542.0,2254.0
10966.0,18246.0,9853.0,4178.0,2449.0,2845.0,5413.0,8884.0,5725.0,15697.0,2336.0
11740.0,20221.0,10081.0,4326.0,2518.0,2976.0,5914.0,9352.0,5886.0,16585.0,2397.0
11644.0,20781.0,10021.0,4295.0,2496.0,2944.0,6015.0,9397.0,5873.0,16793.0,2359.0
11443.0,20548.0,9734.0,4212.0,2416.0,2858.0,6001.0,9319.0,5781.0,16585.0,2348.0
10817.0,19735.0,9223.0,4054.0,2346.0,2727.0,5838.0,9033.0,5599.0,16115.0,2304.0
9934.0,18573.0,8482.0,3806.0,2172.0,2531.0,5640.0,8505.0,5293.0,15250.0,2182.0
