elec_demand_AZ,elec_demand_CA,elec_demand_CO,elec_demand_ID,elec_demand_MT,elec_demand_NM,elec_demand_NV,elec_demand_OR,elec_demand_UT,elec_demand_WA,elec_demand_WY
18912.149612253314,32112.53674015813,16697.589652076174,6742.953903017477,3727.7106860868,4115.781511372585,9940.592490753621,13303.94651229782,10282.458292100337,22377.99248873894,3515.709155838083
17899.446056331235,32059.82897566354,15761.213094706842,6450.2445306995905,3526.94358666043,3909.9460256992506,9847.277909029292,13132.397553118983,9851.35376347786,22147.569484061696,3387.352732885326
16468.84418615985,29999.506921870245,14671.28621324875,6019.979156709398,3259.3080999339554,3626.3856011234475,9316.813444933507,12397.014730591618,9220.777612431808,20941.178893209668,3279.538424235621
14879.29601297756,28064.63423172907,13378.76497146831,5545.7456323850365,2959.7045308221936,3323.8972244651764,8832.594675749135,11628.012261857853,8463.858834158666,19620.90247585714,3039.3707699843503
13458.370716583944,25721.000086108244,12257.735898098686,5052.949274980453,2707.3238952789548,3040.4068566778474,8242.345627116178,10674.508343305124,7639.128754215555,17963.54053621603,2875.0425490803996
12523.431999485012,22841.104253107234,11507.548882001183,4691.48950677826,2551.6051124832957,2872.287436438884,7558.953090527286,9620.831669816025,7205.670723857235,16192.005422265895,2785.6243001935595
11917.410743341123,20384.883967865833,11084.494390768867,4490.672290173873,2453.8958822882805,2783.090809875982,6950.783389850206,8673.909264212218,6965.753701037558,14605.02429114739,2762.4488093388422
11565.26350954257,18654.898468304178,10680.72830074927,4329.089884379138,2361.7856438657723,2740.0589100982274,6531.548174052218,8213.3279097292,6754.784496111402,13717.576934846715,2710.3773558159196
11678.382963068532,17402.57964210261,10584.383378927836,4288.249531514869,2371.432315822948,2763.0327868656905,6220.463138054651,7949.2563521079155,6686.889879180982,13202.178215263377,2688.2424231334053
12513.137238380306,16596.4243649282,11002.78108358165,4421.978111454748,2460.890194282958,2900.0871078820223,6083.565765156114,7813.073918149329,6889.377500833832,12917.718112849112,2704.3782121331533
14275.031827515062,16339.01733268201,12425.825274050456,4895.801550286568,2813.7518406681197,3217.4578663165794,6161.8641196523695,7853.404947042566,7632.890688224754,13065.504772667346,2806.7200493149226
15983.323512336765,17294.410991504323,14231.07009813175,5631.183937652259,3251.7974009499994,3543.290959391186,6397.005919097102,8649.640440080206,8865.379212738046,14222.188116066618,3075.354065356355
