elec_demand_AZ,elec_demand_CA,elec_demand_CO,elec_demand_ID,elec_demand_MT,elec_demand_NM,elec_demand_NV,elec_demand_OR,elec_demand_UT,elec_demand_WA,elec_demand_WY
18580.489326771687,31564.007387687292,16398.76578679504,6624.901232425098,3677.0079054316097,4081.6642569452315,9769.055087979616,13115.493346677174,10082.326279050516,22052.45971324411,3491.0230763354166
17590.687044338938,31507.775614607413,15486.563952221994,6339.88320401154,3480.5503077925496,3882.164830253494,9674.462153268041,12947.165863605336,9661.073005974338,21825.207082301917,3365.809908115311
16189.348228517112,29496.626250878053,14414.817707911823,5917.128471704218,3217.1709557848417,3603.8296262224812,9155.993880291388,12225.744358226291,9043.538099018913,20646.992843772492,3256.920917861582
14633.445575981523,27596.12373916142,13156.338058026906,5453.797661614819,2926.214239101433,3306.5373925708886,8682.671875724296,11469.549298354748,8301.798733938624,19348.037402615915,3018.8205957451055
13246.318794762868,25298.976532315246,12073.960154067916,4970.726727606511,2676.98680371671,3029.243814146653,8104.331272768048,10532.054940147136,7497.982651704661,17718.434295881845,2857.6242585122004
12338.780091349228,22474.076045751623,11347.868687075417,4620.2613633488145,2525.5576940218493,2863.172278847928,7437.309858974476,9499.861230057788,7075.519035905791,15980.131645176161,2772.373983361318
11747.978921861242,20077.79308657344,10943.451541242417,4423.7741217461235,2432.134136710555,2778.0544529996228,6844.420981436277,8575.520526329276,6843.378000325849,14431.966552688551,2751.2689208536594
11410.102997002392,18392.436630206972,10553.801555081362,4265.42679784415,2341.068225937125,2736.035328732444,6436.088717140122,8120.173050041943,6640.205875140584,13560.505443226331,2700.2261297641744
11529.982458581091,17172.66858447105,10463.999234077999,4227.926179269965,2352.857127970549,2760.019664960712,6134.84588840598,7862.533392430609,6575.67341549398,13059.073664627167,2680.145307401076
12356.433805154667,16392.59388083121,10878.237095286568,4361.764840467427,2439.1307441440345,2895.052234430838,6002.310853808842,7732.827594060028,6774.964433537663,12783.201997531263,2694.226642267788
