elec_demand_AZ,elec_demand_CA,elec_demand_CO,elec_demand_ID,elec_demand_MT,elec_demand_NM,elec_demand_NV,elec_demand_OR,elec_demand_UT,elec_demand_WA,elec_demand_WY
19249.730007966224,32670.598610057023,17001.85878705764,6863.110217505073,3779.1126145361436,4150.183940419012,10115.141963813388,13495.107513201034,10486.562882662414,22708.330695886263,3540.569798071469
18213.62453416055,32621.55496220682,16040.733049832921,6562.526968871308,3573.955255189076,3937.9260264132395,10023.180687610642,13320.279303592806,10045.382217190047,22474.693238952117,3409.033442239362
16753.165414668103,30510.961080796496,14932.317807454547,6124.617577684248,3301.9971385709423,3649.0827514007487,9480.457709188779,12570.684428477802,9401.49074919553,21239.556615126145,3302.3129966261463
15129.2768809823,28541.098815375623,13604.952333417867,5639.2437943895675,2993.5781162965536,3341.348198157551,8985.106177303756,11788.664545110929,8629.082523008718,19897.615761020097,3060.0608364920727
13673.817243218986,26150.06360374044,12444.308862234799,5136.531894566597,2738.0047835021237,3051.6110360491903,8382.710324924492,10818.888528291218,7782.931867709194,18212.037429925538,2892.5670106560065
12710.847254315182,23214.1264646088,11669.475997943982,4763.815737094445,2577.9211718117126,2881.4316129256013,7682.585895738206,9743.342537054295,7338.216506403105,16406.688343761634,2798.937945745956
12089.286146165583,20696.67182003378,11227.355047531686,4558.582120774199,2475.852343101256,2788.1362972035313,7058.79867174376,8773.426836632083,7090.317767220818,14780.15721324327,2773.6741277365986
11722.533975398514,18921.10566205177,10809.181548377801,4393.703166235543,2382.686401776089,2744.088408495431,6628.423476567825,8307.551444656487,6871.340203430209,13876.467787373895,2720.566744371618
11828.69350599803,17635.568794100298,10706.152495432108,4349.433567383793,2390.1541498952342,2766.0491982050635,6307.275252834529,8036.93585738698,6799.987382422944,13346.850940866567,2696.3640014510293
12671.82797363596,16802.789339085106,11128.750965142768,4483.0226143253985,2482.8437601622877,2905.130737634861,6165.920646294831,7894.152987111257,7005.722733250061,13053.649725261015,2714.568032073368
