elec_demand_AZ,elec_demand_CA,elec_demand_CO,elec_demand_ID,elec_demand_MT,elec_demand_NM,elec_demand_NV,elec_demand_OR,elec_demand_UT,elec_demand_WA,elec_demand_WY
17001.0,28951.0,14979.0,6066.0,3434.0,3914.0,8949.0,12211.0,9133.0,20489.0,3359.0
16120.0,28879.0,14179.0,5814.0,3258.0,3746.0,8853.0,12056.0,8759.0,20278.0,3257.0
14856.0,27099.0,13194.0,5427.0,3015.0,3492.0,8390.0,11401.0,8204.0,19231.0,3144.0
13454.0,25361.0,12096.0,5014.0,2762.0,3221.0,7966.0,10707.0,7535.0,18038.0,2920.0
12235.0,23283.0,11193.0,4579.0,2530.0,2973.0,7447.0,9847.0,6829.0,16539.0,2775.0
11454.0,20720.0,10582.0,4278.0,2399.0,2819.0,6856.0,8916.0,6458.0,14959.0,2708.0
10940.0,18607.0,10262.0,4102.0,2325.0,2752.0,6337.0,8096.0,6262.0,13593.0,2697.0
10665.0,17132.0,9941.0,3962.0,2241.0,2717.0,5980.0,7670.0,6094.0,12800.0,2652.0
10811.0,16066.0,9882.0,3938.0,2259.0,2745.0,5722.0,7443.0,6044.0,12364.0,2640.0
11594.0,15408.0,10272.0,4074.0,2333.0,2870.0,5613.0,7339.0,6229.0,12130.0,2644.0
13181.0,15241.0,11499.0,4510.0,2651.0,3147.0,5704.0,7430.0,6892.0,12369.0,2724.0
14590.0,16156.0,12974.0,5165.0,3043.0,3417.0,5923.0,8170.0,7970.0,13446.0,2945.0
15622.0,18510.0,14389.0,5676.0,3302.0,3737.0,6568.0,9443.0,8793.0,15659.0,3179.0
15592.0,21831.0,14545.0,5808.0,3309.0,3805.0,7131.0,10572.0,8878.0,17492.0,3230.0
15013.0,24697.0,14137.0,5712.0,3225.0,3759.0,7717.0,11115.0,8695.0,18427.0,3254.0
14463.0,25406.0,13496.0,5520.0,3118.0,3683.0,7921.0,11129.0,8456.0,18377.0,3192.0
14231.0,24725.0,13210.0,5374.0,3044.0,3613.0,7755.0,10856.0,8291.0,17866.0,3145.0
14090.0,24003.0,12898.0,5270.0,3020.0,3556.0,7514.0,10527.0,8132.0,17260.0,3077.0
13916.0,23865.0,12817.0,5177.0,2980.0,3488.0,7434.0,10336.0,8030.0,16909.0,3062.0
14346.0,23580.0,13250.0,5192.0,3044.0,3523.0,7366.0,10242.0,8105.0,16700.0,3164.0
15082.0,23160.0,14008.0,5330.0,3181.0,3569.0,7294.0,10133.0,8328.0,16504.0,3255.0
16393.0,23981.0,15280.0,5692.0,3419.0,3783.0,7487.0,10310.0,8778.0,16903.0,3322.0
17695.0,25274.0,16229.0,6108.0,3633.0,4044.0,7980.0,10832.0,9258.0,17972.0,3472.0
17632.0,28015.0,16127.0,6239.0,3591.0,4046.0,8694.0,11699.0,9248.0,19454.0,3451.0
16857.0,30161.0,15484.0,6099.0,3434.0,3885.0,9056.0,12169.0,8982.0,20270.0,3351.0
16143.0,29884.0,14683.0,5834.0,3263.0,3737.0,9034.0,12008.0,8651.0,20034.0,3248.0
14855.0,28054.0,13681.0,5458.0,3028.0,3469.0,8601.0,11477.0,8127.0,19066.0,3116.0
13430.0,26234.0,12496.0,5028.0,2780.0,3202.0,8182.0,10741.0,7450.0,17862.0,2946.0
12332.0,23908.0,11396.0,4612.0,2565.0,2977.0,7715.0,9902.0,6876.0,16469.0,2795.0
11563.0,21381.0,10744.0,4302.0,2420.0,2847.0,7055.0,9028.0,6463.0,14929.0,2721.0
11110.0,18989.0,10381.0,4127.0,2344.0,2780.0,6558.0,8206.0,6215.0,13618.0,2712.0
10884.0,17439.0,10134.0,4018.0,2272.0,2736.0,6179.0,7811.0,6116.0,12910.0,2702.0
11095.0,16271.0,10008.0,3983.0,2283.0,2759.0,6012.0,7598.0,6120.0,12482.0,2656.0
11891.0,15497.0,10424.0,4136.0,2361.0,2847.0,5899.0,7452.0,6329.0,12246.0,2681.0
13621.0,15462.0,11606.0,4570.0,2678.0,3116.0,5924.0,7586.0,7031.0,12489.0,2775.0
15176.0,16325.0,13053.0,5244.0,3082.0,3456.0,6198.0,8307.0,8029.0,13656.0,2955.0
16286.0,18655.0,14558.0,5769.0,3320.0,3781.0,6883.0,9613.0,8896.0,15894.0,3207.0
15989.0,21934.0,14831.0,5904.0,3324.0,3828.0,7403.0,10759.0,8885.0,17948.0,3271.0
15385.0,24704.0,14612.0,5770.0,3229.0,3786.0,8009.0,11302.0,8681.0,18861.0,3237.0
14782.0,25400.0,14093.0,5596.0,3122.0,3709.0,8149.0,11338.0,8491.0,18685.0,3222.0
14421.0,24618.0,13817.0,5440.0,3052.0,3637.0,7956.0,11076.0,8355.0,17992.0,3171.0
14165.0,23736.0,13659.0,5340.0,2999.0,3592.0,7696.0,10728.0,8282.0,17285.0,3148.0
13889.0,23494.0,13463.0,5242.0,2958.0,3536.0,7582.0,10616.0,8162.0,16955.0,3115.0
14231.0,23499.0,13787.0,5265.0,3013.0,3561.0,7463.0,10456.0,8196.0,16701.0,3196.0
14737.0,23378.0,14353.0,5432.0,3148.0,3622.0,7491.0,10338.0,8450.0,16541.0,3257.0
16039.0,24310.0,15548.0,5798.0,3402.0,3821.0,7741.0,10547.0,8911.0,16954.0,3351.0
17600.0,25839.0,16470.0,6220.0,3639.0,4087.0,8267.0,11130.0,9522.0,18128.0,3524.0
17620.0,28308.0,16388.0,6342.0,3616.0,4081.0,8900.0,11956.0,9489.0,19689.0,3507.0
16842.0,30286.0,15642.0,6171.0,3461.0,3935.0,9252.0,12361.0,9160.0,20464.0,3400.0
16098.0,29986.0,14920.0,5929.0,3304.0,3771.0,9190.0,12170.0,8725.0,20216.0,3300.0
14886.0,28178.0,13911.0,5532.0,3079.0,3536.0,8778.0,11598.0,8216.0,19246.0,3181.0
13437.0,26335.0,12637.0,5085.0,2801.0,3242.0,8341.0,10913.0,7456.0,18108.0,2954.0
12279.0,24081.0,11504.0,4672.0,2586.0,3024.0,7758.0,10018.0,6861.0,16575.0,2806.0
11567.0,21518.0,10901.0,4350.0,2442.0,2881.0,7121.0,9121.0,6493.0,15042.0,2733.0
11234.0,19232.0,10575.0,4166.0,2339.0,2823.0,6545.0,8319.0,6281.0,13656.0,2729.0
10958.0,17677.0,10302.0,4037.0,2275.0,2793.0,6212.0,7867.0,6108.0,12915.0,2675.0
11048.0,16576.0,10214.0,3985.0,2272.0,2788.0,5995.0,7613.0,6105.0,12479.0,2654.0
11882.0,15807.0,10593.0,4137.0,2391.0,2930.0,5849.0,7496.0,6296.0,12307.0,2646.0
13445.0,15603.0,11879.0,4540.0,2672.0,3221.0,5918.0,7556.0,6953.0,12471.0,2740.0
14935.0,16486.0,13214.0,5188.0,3076.0,3486.0,6176.0,8304.0,8004.0,13694.0,2946.0
16083.0,19069.0,14727.0,5743.0,3342.0,3817.0,6791.0,9561.0,8807.0,15892.0,3219.0
16465.0,22255.0,14843.0,5883.0,3356.0,3895.0,7427.0,10708.0,8847.0,17912.0,3281.0
15978.0,25116.0,14344.0,5721.0,3291.0,3869.0,8031.0,11262.0,8568.0,18850.0,3194.0
15571.0,25951.0,13728.0,5541.0,3138.0,3752.0,8281.0,11223.0,8379.0,18781.0,3200.0
15194.0,25333.0,13402.0,5386.0,3067.0,3661.0,8202.0,10931.0,8224.0,18086.0,3173.0
15164.0,24576.0,13136.0,5257.0,3028.0,3643.0,7933.0,10518.0,8122.0,17263.0,3152.0
15009.0,24358.0,12924.0,5159.0,2999.0,3601.0,7871.0,10299.0,8001.0,16831.0,3089.0
15312.0,24182.0,13200.0,5169.0,3013.0,3655.0,7935.0,10109.0,8037.0,16529.0,3170.0
15777.0,23910.0,13989.0,5283.0,3163.0,3731.0,7921.0,9967.0,8297.0,16335.0,3208.0
16876.0,24482.0,15352.0,5661.0,3402.0,3894.0,8070.0,10094.0,8751.0,16709.0,3328.0
17927.0,25869.0,16306.0,6107.0,3641.0,4095.0,8494.0,10649.0,9221.0,17698.0,3484.0
17864.0,28562.0,16204.0,6229.0,3648.0,4055.0,9144.0,11592.0,9253.0,19476.0,3503.0
17018.0,30490.0,15561.0,6089.0,3500.0,3884.0,9500.0,12180.0,9000.0,20436.0,3387.0
16094.0,30309.0,14648.0,5872.0,3337.0,3702.0,9405.0,12081.0,8667.0,20304.0,3308.0
15000.0,28502.0,13550.0,5523.0,3126.0,3436.0,8953.0,11592.0,8167.0,19436.0,3169.0
13720.0,26568.0,12317.0,5090.0,2851.0,3160.0,8533.0,10917.0,7486.0,18408.0,2977.0
12668.0,24410.0,11091.0,4714.0,2623.0,2931.0,7962.0,10063.0,6864.0,16938.0,2835.0
12060.0,21796.0,10395.0,4412.0,2483.0,2787.0,7350.0,9137.0,6486.0,15340.0,2730.0
11334.0,19391.0,10044.0,4253.0,2398.0,2709.0,6675.0,8405.0,6293.0,14014.0,2743.0
10936.0,17594.0,9770.0,4155.0,2328.0,2694.0,6251.0,7950.0,6118.0,13310.0,2669.0
10983.0,16406.0,9692.0,4102.0,2323.0,2709.0,6020.0,7715.0,6026.0,12898.0,2595.0
11738.0,15672.0,10053.0,4227.0,2439.0,2800.0,5885.0,7557.0,6293.0,12694.0,2640.0
13465.0,15527.0,11270.0,4638.0,2712.0,3056.0,5948.0,7651.0,6958.0,12911.0,2730.0
