elec_demand_AZ,elec_demand_CA,elec_demand_CO,elec_demand_ID,elec_demand_MT,elec_demand_NM,elec_demand_NV,elec_demand_OR,elec_demand_UT,elec_demand_WA,elec_demand_WY
18254.645331200038,31024.84772322823,16105.289741428167,6508.915376056046,3626.9947630511288,4047.8298132177274,9600.477778437258,12929.709659289894,9886.089523487723,21731.662464762023,3466.5103338450567
17287.254014345548,30965.228321524537,15216.700745376385,6231.410119291742,3434.76728431187,3854.581027512219,9504.679244321436,12764.546856099014,9474.467557219787,21507.53673120454,3344.4040910134268
15914.595651129575,29002.175350745634,14162.832524164682,5816.034979395336,3175.5785710946684,3581.4139485925994,8997.950257501547,12056.840163613238,8869.705439825393,20356.93958132524,3234.4593942901233
14391.657322930101,27135.434552221115,12937.609074247066,5363.374180045727,2893.102904005518,3289.268226465296,8535.29383709658,11313.245819227539,8142.8416481470995,19078.967024765825,2998.4093679172142
13037.607991900019,24883.87743244549,11892.939692446134,4889.842121092204,2646.9896563798534,3018.121757419145,7968.627906440546,10391.502605536632,7359.4444673078615,17476.6724446412,2840.3114957200737
12156.850785706083,22112.94552633185,11190.404234608188,4550.114635194642,2499.7761740747096,2854.086048061739,7317.624183660657,9380.411848748292,6947.718199460857,15771.030254597394,2759.1866940149225
11580.955940921327,19775.32841799443,10804.203368559245,4357.872544619141,2410.565379586011,2773.0272100517404,6739.686153870303,8478.247818536956,6723.152219460208,14260.959408617196,2740.1342784219482
11257.024130473292,18133.667453132522,10428.383170857745,4202.699933169971,2320.5325397446945,2732.0176557093423,6342.024413057203,8028.074744771938,6527.570804018194,13405.232480135955,2690.1129232856574
11383.467721138775,16945.79495551434,10344.984308559358,4168.45140330294,2334.42743767313,2757.009828902958,6050.4070579963145,7776.756542854934,6466.306705880775,12917.520290780032,2672.072580571554
12201.692786750898,16191.266759225662,10755.102860116862,4302.371482630198,2417.5636933537085,2890.0261020793955,5922.141220548949,7653.405461908152,6662.451443565828,12650.086639307054,2684.113178895912
13902.145730523991,15966.256556391192,12109.89636142042,4763.616292857585,2757.820013221662,3193.137012149219,6004.9337072282215,7710.90972934188,7378.1960117917,12830.132292023956,2778.2152788464823
15504.489208791914,16907.374700957418,13800.522132270837,5471.322857642329,3181.130854233507,3500.385712685778,6235.976185184745,8486.27752928855,8556.819906834753,13957.633496186969,3034.404401472705
16695.23133699629,19418.13893709042,15426.503147384425,6046.427167570876,3480.824835615742,3854.6714824483133,6938.83074600966,9830.907834341995,9473.5090625,16303.871289533845,3280.586544522624
16650.06331534731,23061.666343954897,15591.567418191233,6186.418645164993,3497.984484576039,3891.346243280825,7587.316334753429,11080.469525703747,9547.086780010073,18347.646305393773,3313.298800093889
15957.641320372317,26243.543644592493,15100.886596703815,6060.937303891309,3402.7846614015743,3816.155995516698,8242.497580333216,11725.098757806676,9306.776645933234,19467.652649702497,3291.074516956369
15358.027785242446,26963.327271394937,14383.545988735495,5840.359114764031,3285.6831730265953,3726.0983916630344,8448.330458453238,11747.252832778262,9035.1737485303,19427.9321816943,3215.033802803673
15104.829302370306,26157.14770746481,14075.289660714554,5685.2784355449585,3206.5626403704855,3645.0530630757817,8251.695740807543,11379.561190996787,8861.113686364637,18765.35772616471,3169.0342965882796
14957.651408591302,25267.138841704593,13732.765361281616,5571.087130466938,3181.5754624289802,3584.041284385964,7987.409105288054,10998.872366682595,8681.748793608687,18058.76232285341,3084.003899479886
14772.499491983497,25094.51836171977,13650.827171909019,5482.315863369387,3144.762199815892,3508.021481759478,7893.099766525587,10803.876515447435,8581.831884712734,17687.558727840293,3072.003914745357
15269.659169922686,24862.751829782086,14146.934769357555,5508.479800936103,3204.4848418568336,3562.0850178725113,7830.33132694315,10718.04735461606,8683.481699802462,17492.84658464947,3198.076704476799
16128.089854111606,24473.5548947958,15032.545767429761,5681.215026726161,3355.727644444445,3675.6100380155012,7751.198029135829,10615.23066714663,8969.879079474036,17315.284592516527,3331.331427914122
17619.598379944782,25396.087937815882,16418.31548628826,6107.416682741149,3606.839075567577,3931.0788854202005,7980.899677324586,10862.333403821398,9518.164463359626,17840.466049147635,3427.6071209715647
19036.232382913073,26950.124194148386,17483.427104557606,6563.197981927358,3848.3861950789933,4198.064276056303,8538.078449403483,11442.25662205359,10047.025852959376,19009.921562281786,3611.1779012351626
18967.302859734133,29893.802617880763,17370.198137516403,6695.957366890549,3807.4131824641,4202.120843469798,9302.674569984098,12369.99987598224,10036.039958468833,20613.578751949102,3560.6302551481012
18096.465303477584,32263.487603030775,16628.221305453153,6536.670203031657,3633.1648690667867,4017.8361848600766,9722.912275533341,12885.648506990978,9724.036202178699,21517.990222863507,3479.0306996978948
17311.4501875214,31994.935511715557,15738.64844734026,6245.18385362856,3441.7635280855184,3846.5822650434125,9694.717830479465,12721.751962696919,9357.359766938183,21271.973041689147,3335.4052048835492
15915.8100109373,29984.059421850063,14670.90041226302,5846.007622144759,3183.417824402632,3560.455595888794,9219.070867178649,12128.712050872038,8783.561410948145,20199.215570693046,3210.5064863442003
14356.479364981107,28031.2922008845,13353.669853860503,5381.46358765155,2912.0954317930145,3270.269812441873,8760.412097344315,11339.978023630021,8049.70589970002,18906.072220807946,3031.364931513602
13137.62951545371,25533.95209356733,12116.25464642227,4920.715422959157,2676.8456974840456,3024.1447718585187,8244.599052076946,10446.472315159646,7407.393154705596,17415.9665931221,2877.5178897103556
12269.866714000198,22791.807848610373,11365.55989376326,4579.189368592783,2519.7698008215443,2882.0852032719813,7520.563056688627,9495.43385325741,6949.6022321591245,15744.126686880696,2771.1858726840283
11756.934711866308,20151.97386868537,10934.37663735193,4384.947628687465,2432.6155961211552,2805.0387791541766,6965.526366552839,8595.413678756264,6676.198186655822,14294.167730365418,2757.1589985522373
11479.90183187573,18430.229378525928,10639.662476888567,4260.6613455470215,2351.5253129310013,2752.0175267728696,6546.981369499577,8163.884855039256,6549.550997477673,13520.328196538798,2740.110837270734
11678.55765797586,17150.603882704312,10478.001792153218,4215.422765257229,2355.4235265320276,2771.009779064275,6348.405642565625,7929.635566119197,6545.343126723763,13037.54396252439,2693.1127959130067
12506.701259089086,16283.300207502629,10927.461524974802,4367.334562864178,2440.455677005731,2866.0263219376593,6214.066989518601,7765.432597939229,6763.365436185073,12757.924072791966,2728.1113308543077
14357.230420614773,16192.307106484634,12228.076408730158,4827.664489944393,2780.752962550426,3163.1383283039127,6233.977181472222,7863.871445369611,7524.27878827405,12940.995039241887,2831.2111810201454
16098.174073837568,17076.309211957905,13890.744789572285,5555.358917185899,3218.117373244462,3542.4186027880155,6515.918868870799,8611.018764200873,8620.868952834124,14151.358478648255,3044.403043218883
17387.376291883404,19563.076182044606,15610.767038201708,6137.26136445969,3496.7345613336574,3901.7103344934817,7262.816403326402,9993.739061473088,9588.73687783083,16514.38914318811,3335.0767824539253
17063.132296256434,23169.689257384853,15900.932224558583,6287.5378365257,3512.975610686014,3919.413028638894,7867.304952072718,11254.117864430094,9563.298737021352,18781.038416148196,3356.402615344423
16357.115108113434,26256.723325609197,15611.386674930176,6124.986401180792,3409.8646017200986,3850.202282306081,8551.651538901175,11910.999270162118,9299.996431206633,19889.16923149628,3281.074746168397
15693.263064887511,26961.421018197558,15017.94599628935,5923.4836380130055,3283.5244276895028,3755.1162851952226,8694.636730546452,11959.219287870148,9074.244215415843,19721.425680640525,3248.033457236244
15306.87707987604,26052.211699565465,14714.58778942492,5761.496336941239,3214.5585812754293,3670.052698965406,8470.017619529435,11609.68170125804,8933.260344335198,18879.005310062817,3194.034026451535
15050.054457971082,25008.430858032774,14532.140865848613,5642.1313119648075,3153.431883437399,3620.040871159836,8181.5554100504005,11202.865698601847,8843.921847639655,18074.61777754505,3158.008576873342
14750.70020311224,24731.931710743414,14329.097576702112,5546.188102601579,3111.4520410837054,3559.0305170854895,8053.268923865744,11079.710439589862,8721.920683897904,17732.54145100234,3131.0153961267697
15157.937309624105,24777.63353372893,14713.286469272705,5585.520157723268,3181.740752891953,3605.1017280572178,7938.540148758276,10925.899206326243,8775.398688858,17498.987298348864,3227.059993709067
15786.390024477083,24695.512048972432,15394.641947130061,5782.040439771056,3326.913343520602,3726.557241771506,7961.332960711011,10812.010825309228,9101.089064691343,17346.124221021284,3332.3313265194342
17273.06846222755,25735.14273170365,16703.482667894943,6213.318841886127,3595.0133560296786,3974.1262553064994,8249.088027841084,11095.138536676584,9658.242763850276,17886.357560399905,3471.6963334076895
18965.115749654782,27522.878499458217,17744.732049629045,6671.8706699988625,3852.2062977496976,4248.166830053952,8831.93178072614,11732.930519316495,10318.937722330016,19168.913085038756,3637.6637147314254
18986.09325430642,30187.56837704431,17653.59584685001,6807.181935476099,3826.135422184866,4235.054688943349,9523.902737661847,12623.768320097757,10281.857573983156,20844.344007478066,3627.665592966187
18103.244726102606,32382.17603988163,16802.4973080861,6618.920505674672,3654.9787736310677,4068.825410537104,9925.828288099581,13086.788907317998,9914.179945224398,21725.220259593865,3498.505556049699
17261.060744870738,32092.742581512965,15997.060418382911,6351.408422430885,3478.663903109472,3879.577193908493,9861.88903987584,12887.736012314514,9435.390694041158,21460.936348314597,3388.4380509626776
15952.776089477065,30103.752052901862,14919.213740294093,5920.940512181704,3234.394547232514,3629.4467465439975,9402.011296076098,12259.892530259354,8875.455768764134,20388.363789119936,3272.453936766255
14377.984527597115,28131.105802440547,13510.95176894287,5435.312962863243,2938.2281706683584,3314.2987082690347,8927.47605136313,11522.211173564394,8056.697833665991,19164.177510049434,3042.4033141392506
13077.478458049885,25706.81034984728,12220.086783875975,4983.765662760357,2708.0356580653615,3069.119709619828,8293.661192148164,10564.408440613333,7392.4091137460455,17518.733461559557,2889.5642959358174
12280.045251382538,22932.89658861849,11526.550144716573,4632.3441093846795,2539.6445044173806,2913.066520326741,7598.80176398272,9586.313050808634,6977.461715552564,15860.064582682304,2783.185058548096
11885.94331345495,20400.89890335761,11131.277366024095,4422.828196358925,2431.6740690698975,2844.026526753349,6959.813635080968,8703.229576531454,6742.13382991503,14331.151152192457,2773.132659038841
11555.943084418508,18683.42420066248,10802.441863806893,4277.560545848289,2357.5239367887057,2811.026840023864,6577.873039476989,8221.93119621251,6541.55818353981,13530.39576873305,2737.363091198723
11634.739084331435,17461.60373629358,10693.127574617549,4214.337147950194,2357.6358130737995,2801.009673950747,6334.498190532448,7943.696481446102,6529.356972631104,13037.611277270831,2691.1128807961572
12500.859469261706,16598.231050914186,11094.320385324205,4368.334003844182,2477.604071515852,2948.0163561983536,6165.092451523545,7803.3576364848395,6729.394084536303,12826.028599341427,2682.0916288422864
14184.488088902955,16335.249755029936,12509.092517485955,4799.767204507007,2773.6971057549704,3268.133828791294,6224.903109092854,7823.719006996188,7442.245365208283,12925.053458662389,2798.2456323775305
15866.611087885534,17242.31479197013,14058.813975301839,5499.394816889113,3211.0538577920693,3570.3779984940297,6499.08213577881,8603.966152277557,8591.786122262889,14189.349212475605,3037.445902484161
17189.848957236332,19984.043183391,15780.609978629242,6112.3768038220605,3523.8015660880196,3934.657483687355,7171.867066399569,9944.873383519753,9489.492007206383,16509.332408117032,3331.62508546345
17544.75204505101,23499.67060926634,15906.710365374116,6266.456002281854,3546.9557873953504,3983.371385858295,7895.379867473871,11208.204775811351,9520.228394765752,18744.05284324758,3360.328512442336
16966.06475027755,26681.706924575436,15325.111029235944,6076.020202020202,3475.9116239382593,3932.1980058143427,8576.733169859703,11875.100035261945,9182.995730756416,19881.25556695226,3229.059956240372
16498.0943259134,27532.497238088577,14630.750619601304,5865.431353751922,3312.9218173018357,3796.096559582022,8829.629462299767,11845.281886412098,8960.341676619619,19819.45480703849,3227.0458848992203
16098.721541359864,26788.203203330253,14277.331740456177,5698.270598991885,3229.6313033105926,3696.066284734734,8724.023367522383,11469.888862975362,8788.967609596384,18982.10845587858,3199.0462894680654
16065.653211130486,25861.23794828337,13983.869408749266,5559.094107612251,3183.417824402632,3674.0526411709516,8424.572766316607,10993.941940426414,8670.656120872794,18052.62614814448,3166.015225203454
