elec_demand_AZ,elec_demand_CA,elec_demand_CO,elec_demand_ID,elec_demand_MT,elec_demand_NM,elec_demand_NV,elec_demand_OR,elec_demand_UT,elec_demand_WA,elec_demand_WY
17887.0,19724.0,9395.0,4605.0,2014.0,3034.0,8682.0,7482.0,5527.0,11730.0,2427.0
16838.0,19142.0,9241.0,4461.0,1917.0,2739.0,8398.0,7331.0,5280.0,11532.0,2385.0
15374.0,19064.0,8606.0,4253.0,1776.0,2493.0,8243.0,7186.0,4855.0,11444.0,2292.0
14098.0,18433.0,7943.0,3913.0,1663.0,2357.0,7908.0,6823.0,4418.0,11190.0,2216.0
13025.0,16810.0,7454.0,3577.0,1537.0,2234.0,7351.0,6262.0,4081.0,10334.0,2156.0
12196.0,15143.0,7156.0,3369.0,1457.0,2160.0,6778.0,5737.0,3862.0,9508.0,2104.0
11697.0,13787.0,6871.0,3222.0,1407.0,2086.0,6274.0,5394.0,3787.0,8795.0,2082.0
11293.0,13196.0,6614.0,3135.0,1408.0,2077.0,5882.0,5238.0,3714.0,8562.0,2022.0
11022.0,12755.0,6662.0,3091.0,1457.0,2156.0,5620.0,5106.0,3745.0,8319.0,2033.0
11032.0,12456.0,6805.0,3130.0,1534.0,2267.0,5425.0,5182.0,3903.0,8400.0,2054.0
11629.0,12555.0,7149.0,3250.0,1675.0,2461.0,5334.0,5406.0,4186.0,8646.0,2140.0
12709.0,13092.0,7602.0,3505.0,1776.0,2696.0,5225.0,5844.0,4546.0,9165.0,2174.0
13790.0,13883.0,8077.0,3703.0,1865.0,2904.0,5291.0,6395.0,4809.0,10088.0,2134.0
14799.0,15027.0,8521.0,3865.0,1900.0,3095.0,5690.0,6773.0,5043.0,10779.0,2208.0
15879.0,16302.0,8789.0,3961.0,1909.0,3225.0,6224.0,7078.0,5218.0,11233.0,2232.0
16914.0,17322.0,9103.0,4016.0,1921.0,3374.0,6706.0,7317.0,5378.0,11492.0,2237.0
17888.0,18156.0,9405.0,4055.0,1942.0,3468.0,7236.0,7385.0,5437.0,11594.0,2268.0
18704.0,18710.0,9628.0,4081.0,1974.0,3532.0,7566.0,7433.0,5489.0,11614.0,2256.0
19370.0,19165.0,9755.0,4115.0,1974.0,3549.0,7812.0,7435.0,5519.0,11631.0,2288.0
19751.0,19715.0,9952.0,4149.0,2005.0,3599.0,8033.0,7463.0,5605.0,11593.0,2353.0
20072.0,20255.0,10114.0,4170.0,1990.0,3478.0,8168.0,7492.0,5630.0,11619.0,2359.0
20070.0,20808.0,10262.0,4188.0,1993.0,3343.0,8325.0,7460.0,5621.0,11610.0,2407.0
19566.0,21110.0,10081.0,4224.0,1974.0,3284.0,8350.0,7453.0,5567.0,11607.0,2398.0
18936.0,21139.0,9855.0,4197.0,1947.0,3268.0,8306.0,7400.0,5415.0,11630.0,2378.0
18394.0,20851.0,9681.0,4133.0,1926.0,3147.0,8254.0,7329.0,5322.0,11641.0,2373.0
17293.0,20158.0,9469.0,4051.0,1850.0,2908.0,7900.0,7245.0,5105.0,11521.0,2357.0
15792.0,20055.0,8842.0,3933.0,1723.0,2654.0,7703.0,7172.0,4691.0,11501.0,2273.0
14528.0,19419.0,8208.0,3653.0,1611.0,2476.0,7365.0,6779.0,4281.0,11152.0,2177.0
