elec_demand_AZ,elec_demand_CA,elec_demand_CO,elec_demand_ID,elec_demand_MT,elec_demand_NM,elec_demand_NV,elec_demand_OR,elec_demand_UT,elec_demand_WA,elec_demand_WY
19479.36821614585,33881.06349140854,16493.882261086503,6831.293998311312,3617.7346623754365,4104.553972440501,9782.093274834471,13238.730089571754,10080.577635814017,23170.575229206937,3236.6278777422885
18171.389792156064,33436.02682820581,15599.042066621127,6522.76726505917,3435.599816397845,3915.243329230531,9691.051247388443,13028.25728844731,9658.33314225711,22872.433813628228,3116.0552860937055
16626.993301054048,31256.384931717275,14331.831303911897,6081.264093668653,3191.0357878983286,3630.248623561482,9264.681647186828,12402.64262026753,9023.841305795373,21766.604435698126,2968.315607713223
15013.905825446713,29288.706019725632,12860.75702606393,5565.029596599355,2874.875599799061,3290.9972625465384,8806.101999650762,11653.60096663228,8202.797385602495,20527.975216308907,2788.7708079696654
13512.317927412822,26603.020961518298,11530.77096866675,5050.391434391104,2619.0332346548444,3030.519734115861,8213.003747542301,10663.944248299993,7462.115277446422,18821.80451597458,2576.5387017714957
12608.35104580588,23464.374053705793,10914.786720478949,4635.434196618431,2442.3600550530855,2860.308129679715,7469.46368837478,9655.131729699464,7019.711135052856,16924.8674757594,2505.414833794753
12037.515273876113,20519.31398611018,10411.53690841193,4418.592734269588,2332.3031811931664,2784.177242359608,6748.172750389573,8801.137854988958,6723.272263373692,15214.136576212924,2483.3559926492594
11749.39982214592,18765.045856388213,10132.665601908675,4295.202116578441,2245.8006636309024,2741.1085536452047,6388.600227866166,8258.862516317447,6531.32574691056,14234.386779788212,2423.204115110429
11853.458992354841,17549.92490960463,10073.934313899263,4237.564267193511,2248.7995560795357,2791.0781757935697,6117.692259299712,7971.515498727489,6485.983712404459,13730.688352193918,2377.2574725832433
12626.64301014414,16735.735411635866,10487.474386121825,4366.420860585655,2347.065380829975,2901.1340935291723,5953.864069607679,7766.030213981889,6740.184969596537,13370.253947142668,2426.252170244124
14250.511075820905,16518.12789183387,11712.61222212299,4826.089256926512,2681.5851555865534,3226.3720713827997,5920.416630211336,7892.511259363129,7509.813526819204,13638.668573970725,2545.474253115365
15839.565420350009,17308.057831589143,13341.969883356502,5527.526407717094,3112.210343755182,3522.6999739760345,6290.004110103108,8670.760775651224,8631.986276017073,15020.05062782428,2807.88439898137
16948.40585068213,19919.258408203666,15095.425119215226,6154.882868950044,3432.4362808540877,3826.9305223891483,6898.510032794721,10033.489853278561,9610.986035293257,17459.177843143436,3094.3644581598887
16816.006184466147,23345.802409756398,15200.359467878405,6373.945218969868,3505.038574351743,3827.519366168238,7554.93885685683,11371.189660676266,9693.341907735508,19857.164016669194,3070.8062609491735
16104.502063178217,26533.467714500388,14543.684399817288,6267.757303052448,3416.7931134859837,3685.2380813953882,8291.217003298292,12160.179030122263,9390.345666379453,21385.281217708733,2966.2969058194058
15470.705637547171,27341.01119916874,13695.676320141372,6121.217395890839,3262.2876798012744,3502.0431199446252,8535.808015435217,12300.903965121428,9073.575997548398,21533.32541158848,2891.075445245196
15399.198317652012,26051.526451815367,13348.855205001413,5989.669352372333,3229.4928852688436,3430.007016175518,8242.457890775802,11996.128311996716,8881.477860407003,21047.146568829514,2827.137650540733
15626.039366653587,24828.849314673334,13229.63711696753,5930.740175966571,3210.344364536642,3397.015962160277,7844.4848060336535,11571.003240326576,8742.500640877766,20145.655796142488,2816.138195460005
15640.615494334525,24616.92603096989,13175.9489468253,5865.000928878003,3182.208041459285,3356.0161579856144,7776.583287263303,11453.957924102873,8580.640817897332,19943.534564161168,2852.309011300744
16464.5002659549,24732.9562533185,13715.473945792042,5943.635883499997,3262.124515603034,3467.1418975387182,7677.129280498416,11424.139585963803,8795.566305898463,19741.5631073831,2917.3019908403694
17428.157321784754,24514.374204714342,14788.51333394796,6218.587687533343,3469.562283722332,3672.233830752598,7603.04397121782,11413.149938315844,9242.413376638913,19616.52402226245,3072.7260253879144
19164.022628224495,25714.92092773473,16456.481099839402,6700.4584206309455,3752.7548461410042,4057.888123734503,7784.187479752962,11780.534677283475,9960.362705051522,20374.190519026302,3265.3938530176774
20610.338371954917,27929.28019345409,17403.453387497168,7123.288161071436,3975.70421864233,4299.103033494713,8449.225902330652,12657.279001891238,10496.85487238122,22102.00104520265,3432.7544960125247
20315.549743032734,31444.120743695417,17349.82650463243,7192.37971347421,3942.3901639642904,4259.123652178448,9367.482638239006,13508.078432055849,10535.503563084803,23744.288713939855,3394.7750196262996
19296.40541163876,33417.82577708003,16480.66919223878,6997.861208332371,3754.0908467810195,4064.5698543823914,9750.225271242865,13906.952603772828,10151.659408356878,24656.027853231502,3304.5929338690394
17986.617588551166,33263.01205591748,15491.03852270546,6681.70130733941,3589.5987582223875,3863.2606557801446,9722.052039759821,13806.526219940792,9744.381183963198,24389.64183689909,3182.4317204175372
16499.875506737655,31253.523756368584,14254.995182072624,6276.917869599164,3316.9136690521714,3588.360955220076,9290.961385632003,13185.584929050285,9165.763912171611,23322.456114203414,3021.1884233536043
14884.371211615842,29303.679609286915,12758.729546244083,5738.941737670453,2970.4688138224137,3262.0064327521422,8902.143706999139,12397.960721673337,8396.611116215725,21974.025445857387,2827.877928749537
13427.638978156914,26564.30290419496,11624.055465206842,5264.659732138813,2725.949198783813,2964.4664789130097,8285.65406282283,11353.21720489194,7839.500544922563,20103.70827912356,2700.743109555624
12396.88837590917,23403.107453952376,10836.464677116379,4908.425349438819,2526.5570472666545,2785.316597793505,7511.810129720616,10294.98259604601,7465.972205065323,18146.945220063437,2629.946480411124
11811.719012440164,20696.607907811533,10432.040277489936,4712.756222872223,2436.2450745416363,2681.14525243701,6816.462580494388,9290.074017551984,7168.984812828627,16294.843195770707,2580.2871063271336
11565.098441862954,18781.116745622603,10036.09232277451,4573.212005946356,2356.955288773148,2665.146136882188,6396.142924376769,8730.568979979531,6947.669830102499,15391.469889487564,2507.1971595158147
11684.635160793916,17431.904486185213,10032.12989390056,4514.428472399081,2347.9590956803686,2679.081478571594,6103.060978214055,8410.510923273361,6941.269397681368,14809.651568219715,2494.245163672533
12555.87215149838,16652.44016134624,10498.620418676099,4692.569056407547,2447.020098697576,2803.1061242256596,5957.192312870934,8268.510649787308,7217.4399565151425,14538.724136554105,2565.1926271454076
14203.238975574994,16505.879305043003,11882.631482896995,5169.888710059546,2796.400090863565,3088.334946540443,5891.6040654741,8398.036349314232,8000.036852085228,14830.178946215568,2703.5127185316746
15672.230248806705,17246.829731263075,13509.91369552998,5903.5971464229915,3224.1296584444244,3415.7976999437146,6176.958113862788,9186.547150886761,9167.313408449958,16178.490074444442,2934.932990118675
16747.52810643364,19882.346150336965,15395.424900697286,6533.710094325329,3554.6364547631965,3684.88740832036,6862.552042498888,10562.961975555414,10293.893733197667,18598.82883068982,3248.5094326862195
16821.028609301015,23442.3764219986,15657.738127654835,6715.834068990568,3573.955417332626,3681.4814408096845,7532.35790514047,11825.076298428994,10362.28686108262,20890.029168990706,3244.9244357043385
16052.796010831942,26805.60966859868,15015.677305118896,6555.871128055078,3479.0708230660566,3572.2062103873527,8300.413531983731,12642.773617441851,10051.5355328537,22249.15292139005,3138.382727244695
15429.0005379161,27476.49051393502,14215.11106829525,6274.384164874289,3359.861830456302,3435.043966754458,8454.149744636086,12767.147786179237,9615.542272259529,22360.047161225808,3047.1999771650844
