elec_demand_AZ,elec_demand_CA,elec_demand_CO,elec_demand_ID,elec_demand_MT,elec_demand_NM,elec_demand_NV,elec_demand_OR,elec_demand_UT,elec_demand_WA,elec_demand_WY
17756.0,31025.0,15000.0,6271.0,3383.0,3944.0,8917.0,12243.0,9149.0,21428.0,3085.0
16615.0,30601.0,14209.0,5990.0,3211.0,3774.0,8833.0,12049.0,8773.0,21145.0,2997.0
15193.0,28692.0,13069.0,5582.0,2991.0,3493.0,8477.0,11489.0,8199.0,20182.0,2844.0
13743.0,26920.0,11779.0,5116.0,2695.0,3176.0,8074.0,10800.0,7461.0,19061.0,2656.0
12458.0,24458.0,10647.0,4662.0,2475.0,2950.0,7535.0,9889.0,6814.0,17480.0,2500.0
11693.0,21612.0,10137.0,4289.0,2325.0,2801.0,6882.0,8969.0,6424.0,15757.0,2441.0
11201.0,19016.0,9715.0,4103.0,2225.0,2738.0,6249.0,8202.0,6171.0,14218.0,2424.0
10981.0,17474.0,9501.0,3996.0,2157.0,2706.0,5944.0,7718.0,6010.0,13356.0,2377.0
11111.0,16423.0,9470.0,3958.0,2161.0,2759.0,5710.0,7480.0,5978.0,12926.0,2329.0
11854.0,15737.0,9852.0,4086.0,2246.0,2861.0,5576.0,7330.0,6216.0,12659.0,2376.0
13334.0,15583.0,10939.0,4514.0,2553.0,3158.0,5559.0,7472.0,6915.0,12945.0,2474.0
14695.0,16350.0,12331.0,5147.0,2946.0,3420.0,5900.0,8217.0,7914.0,14277.0,2708.0
15628.0,18771.0,13810.0,5687.0,3215.0,3706.0,6441.0,9483.0,8758.0,16565.0,2931.0
15509.0,21818.0,13887.0,5893.0,3265.0,3737.0,7003.0,10687.0,8851.0,18714.0,2961.0
14896.0,24613.0,13342.0,5823.0,3188.0,3625.0,7628.0,11326.0,8630.0,19966.0,2908.0
14336.0,25435.0,12603.0,5700.0,3052.0,3476.0,7871.0,11444.0,8369.0,20078.0,2859.0
14256.0,24347.0,12268.0,5587.0,3019.0,3418.0,7626.0,11231.0,8188.0,19739.0,2789.0
14446.0,23253.0,12156.0,5531.0,3003.0,3381.0,7268.0,10887.0,8054.0,18979.0,2777.0
14445.0,23073.0,12100.0,5457.0,2980.0,3341.0,7200.0,10774.0,7871.0,18788.0,2793.0
15124.0,23122.0,12556.0,5517.0,3057.0,3424.0,7092.0,10741.0,8054.0,18591.0,2856.0
15849.0,22900.0,13491.0,5755.0,3244.0,3538.0,7022.0,10730.0,8439.0,18468.0,2979.0
17371.0,23924.0,14975.0,6170.0,3511.0,3880.0,7167.0,11006.0,9037.0,19052.0,3127.0
18700.0,25728.0,15771.0,6533.0,3702.0,4107.0,7756.0,11802.0,9498.0,20640.0,3275.0
18456.0,28928.0,15731.0,6595.0,3677.0,4069.0,8580.0,12574.0,9542.0,22125.0,3229.0
17616.0,30635.0,14991.0,6421.0,3506.0,3904.0,8908.0,12903.0,9216.0,22897.0,3160.0
16453.0,30462.0,14105.0,6146.0,3364.0,3722.0,8884.0,12818.0,8855.0,22651.0,3048.0
15095.0,28709.0,12991.0,5775.0,3118.0,3448.0,8518.0,12274.0,8338.0,21716.0,2902.0
13652.0,26935.0,11680.0,5287.0,2797.0,3147.0,8167.0,11536.0,7650.0,20482.0,2728.0
12399.0,24414.0,10706.0,4862.0,2579.0,2888.0,7611.0,10576.0,7164.0,18746.0,2611.0
11507.0,21537.0,10042.0,4552.0,2401.0,2726.0,6915.0,9618.0,6844.0,16969.0,2535.0
11003.0,19155.0,9721.0,4382.0,2327.0,2640.0,6305.0,8706.0,6582.0,15304.0,2524.0
10812.0,17458.0,9396.0,4264.0,2259.0,2626.0,5938.0,8212.0,6401.0,14511.0,2460.0
10945.0,16276.0,9423.0,4227.0,2252.0,2649.0,5686.0,7938.0,6407.0,14012.0,2444.0
11780.0,15631.0,9858.0,4398.0,2346.0,2767.0,5570.0,7835.0,6667.0,13818.0,2516.0
13274.0,15545.0,11077.0,4849.0,2668.0,3024.0,5526.0,7982.0,7377.0,14130.0,2628.0
14542.0,16264.0,12470.0,5506.0,3054.0,3312.0,5792.0,8732.0,8416.0,15429.0,2823.0
15432.0,18701.0,14072.0,6057.0,3327.0,3569.0,6406.0,10015.0,9391.0,17693.0,3099.0
15501.0,21891.0,14292.0,6223.0,3333.0,3597.0,6972.0,11133.0,9468.0,19725.0,3134.0
14863.0,24846.0,13750.0,6074.0,3241.0,3518.0,7633.0,11804.0,9235.0,20808.0,3068.0
14313.0,25522.0,13066.0,5842.0,3135.0,3409.0,7786.0,11912.0,8865.0,20885.0,2998.0
14254.0,24581.0,12873.0,5678.0,3069.0,3362.0,7618.0,11565.0,8752.0,20179.0,2963.0
14292.0,23538.0,12776.0,5582.0,3005.0,3352.0,7320.0,11160.0,8600.0,19393.0,2930.0
14314.0,23280.0,12757.0,5504.0,2979.0,3327.0,7198.0,10896.0,8439.0,19023.0,2975.0
14663.0,23159.0,13284.0,5568.0,3057.0,3456.0,7134.0,10817.0,8551.0,18729.0,2986.0
15330.0,22932.0,14358.0,5798.0,3250.0,3579.0,7023.0,10757.0,8827.0,18577.0,3081.0
16843.0,23803.0,15895.0,6278.0,3545.0,3896.0,7309.0,10999.0,9495.0,19199.0,3280.0
18137.0,25599.0,16819.0,6680.0,3732.0,4084.0,7921.0,11809.0,10111.0,20725.0,3419.0
18161.0,28953.0,16808.0,6766.0,3737.0,4053.0,8603.0,12645.0,10198.0,22187.0,3409.0
17388.0,30890.0,15967.0,6600.0,3568.0,3878.0,8968.0,13084.0,9875.0,22976.0,3290.0
16490.0,30775.0,15224.0,6332.0,3397.0,3678.0,8968.0,12975.0,9442.0,22784.0,3181.0
15225.0,29069.0,14182.0,5968.0,3149.0,3381.0,8641.0,12396.0,8950.0,21756.0,3035.0
13748.0,27385.0,12846.0,5512.0,2861.0,3121.0,8179.0,11674.0,8168.0,20579.0,2849.0
12450.0,25000.0,11915.0,5085.0,2640.0,2897.0,7674.0,10725.0,7568.0,18902.0,2712.0
11653.0,22126.0,11219.0,4749.0,2471.0,2740.0,7004.0,9710.0,7184.0,17034.0,2629.0
11070.0,19571.0,10870.0,4577.0,2377.0,2671.0,6404.0,8805.0,6950.0,15437.0,2599.0
10787.0,17808.0,10509.0,4463.0,2317.0,2647.0,5993.0,8310.0,6772.0,14566.0,2545.0
10936.0,16678.0,10442.0,4432.0,2291.0,2655.0,5801.0,8044.0,6804.0,14097.0,2514.0
11606.0,16046.0,10928.0,4611.0,2413.0,2773.0,5628.0,7915.0,7074.0,13880.0,2561.0
13186.0,15790.0,12271.0,5073.0,2711.0,3052.0,5657.0,8100.0,7801.0,14150.0,2719.0
14482.0,16708.0,13722.0,5753.0,3107.0,3377.0,5924.0,8816.0,8889.0,15393.0,2917.0
15548.0,19313.0,15458.0,6325.0,3425.0,3708.0,6512.0,10143.0,9928.0,17711.0,3185.0
15806.0,22487.0,15703.0,6488.0,3448.0,3826.0,7134.0,11274.0,9997.0,19682.0,3222.0
15344.0,25457.0,15132.0,6380.0,3337.0,3793.0,7769.0,11957.0,9740.0,20751.0,3168.0
14916.0,26219.0,14273.0,6150.0,3178.0,3704.0,7968.0,12084.0,9319.0,20940.0,3078.0
14717.0,25011.0,13959.0,5884.0,3093.0,3648.0,7772.0,11698.0,8899.0,20140.0,3003.0
14815.0,23834.0,13737.0,5741.0,3052.0,3594.0,7492.0,11194.0,8664.0,19163.0,2977.0
14702.0,23373.0,13659.0,5635.0,3005.0,3603.0,7364.0,10838.0,8587.0,18610.0,2984.0
15134.0,23215.0,14033.0,5674.0,3098.0,3739.0,7282.0,10734.0,8699.0,18427.0,3041.0
15971.0,22955.0,15110.0,5859.0,3297.0,3890.0,7156.0,10660.0,8968.0,18273.0,3136.0
17457.0,23824.0,16569.0,6411.0,3589.0,4192.0,7371.0,10977.0,9767.0,18882.0,3353.0
18608.0,25627.0,17606.0,6830.0,3812.0,4381.0,7993.0,11856.0,10371.0,20519.0,3499.0
18553.0,29165.0,17459.0,6959.0,3772.0,4334.0,8767.0,12781.0,10379.0,22094.0,3476.0
17769.0,31124.0,16696.0,6834.0,3648.0,4152.0,9173.0,13251.0,10089.0,22888.0,3395.0
16894.0,30972.0,15865.0,6556.0,3482.0,3953.0,9165.0,13132.0,9729.0,22672.0,3283.0
15706.0,29277.0,14694.0,6189.0,3268.0,3656.0,8865.0,12582.0,9177.0,21820.0,3150.0
14154.0,27689.0,13298.0,5714.0,2986.0,3331.0,8462.0,11883.0,8405.0,20648.0,2945.0
12925.0,25317.0,12196.0,5249.0,2767.0,3080.0,7990.0,10930.0,7775.0,19050.0,2786.0
12125.0,22426.0,11501.0,4913.0,2610.0,2912.0,7291.0,9975.0,7312.0,17256.0,2726.0
11544.0,19707.0,11138.0,4718.0,2493.0,2805.0,6712.0,9066.0,7102.0,15668.0,2664.0
11266.0,17964.0,10760.0,4592.0,2442.0,2796.0,6342.0,8563.0,6968.0,14854.0,2607.0
11297.0,16823.0,10633.0,4568.0,2459.0,2806.0,6099.0,8317.0,6944.0,14379.0,2574.0
12036.0,16085.0,11086.0,4702.0,2554.0,2915.0,5994.0,8181.0,7194.0,14225.0,2603.0
13562.0,15887.0,12374.0,5157.0,2854.0,3178.0,5996.0,8388.0,7905.0,14634.0,2756.0
15082.0,16695.0,13903.0,5859.0,3252.0,3508.0,6225.0,9161.0,9011.0,15975.0,2960.0
16336.0,19060.0,15729.0,6449.0,3587.0,3892.0,6791.0,10456.0,9998.0,18332.0,3251.0
16390.0,22194.0,15951.0,6663.0,3621.0,3966.0,7424.0,11656.0,10090.0,20409.0,3288.0
15726.0,25317.0,15549.0,6527.0,3547.0,3898.0,8198.0,12421.0,9842.0,21672.0,3232.0
15041.0,26017.0,14799.0,6282.0,3397.0,3785.0,8450.0,12525.0,9433.0,21671.0,3142.0
14628.0,25133.0,14329.0,6043.0,3288.0,3690.0,8250.0,12073.0,9150.0,20683.0,3072.0
14508.0,24151.0,14161.0,5870.0,3210.0,3651.0,7986.0,11561.0,8874.0,19570.0,3035.0
14249.0,23800.0,14056.0,5741.0,3177.0,3612.0,7852.0,11171.0,8747.0,18936.0,3013.0
14578.0,23815.0,14398.0,5773.0,3248.0,3675.0,7744.0,10935.0,8785.0,18554.0,3019.0
15170.0,23606.0,15377.0,5962.0,3420.0,3796.0,7749.0,10802.0,9152.0,18371.0,3127.0
16860.0,24550.0,16783.0,6445.0,3634.0,4134.0,7979.0,11174.0,9826.0,19020.0,3313.0
18005.0,26262.0,17673.0,6810.0,3819.0,4344.0,8608.0,12032.0,10287.0,20727.0,3462.0
18004.0,29164.0,17539.0,6908.0,3819.0,4295.0,9243.0,12804.0,10203.0,22272.0,3443.0
17282.0,30905.0,16687.0,6700.0,3678.0,4115.0,9601.0,13238.0,9880.0,23025.0,3330.0
16522.0,30585.0,15925.0,6495.0,3507.0,3953.0,9464.0,13028.0,9502.0,22719.0,3267.0
15552.0,28718.0,14905.0,6135.0,3346.0,3740.0,9089.0,12503.0,9016.0,21836.0,3091.0
14221.0,27130.0,13554.0,5728.0,3080.0,3423.0,8684.0,12082.0,8243.0,21155.0,2906.0
13053.0,25056.0,12378.0,5245.0,2827.0,3141.0,8162.0,11250.0,7354.0,19776.0,2713.0
12013.0,22230.0,11758.0,4850.0,2660.0,2991.0,7472.0,10213.0,6972.0,18099.0,2650.0
11478.0,19468.0,11390.0,4619.0,2550.0,2882.0,6574.0,9215.0,6618.0,16325.0,2616.0
11167.0,17643.0,11054.0,4471.0,2464.0,2801.0,6135.0,8666.0,6434.0,15383.0,2529.0
10874.0,16397.0,10687.0,4386.0,2422.0,2787.0,5812.0,8271.0,6322.0,14741.0,2487.0
11034.0,15562.0,10724.0,4402.0,2442.0,2796.0,5605.0,8114.0,6327.0,14412.0,2469.0
11556.0,14965.0,11035.0,4568.0,2535.0,2911.0,5498.0,8073.0,6550.0,14291.0,2506.0
12257.0,14938.0,11814.0,4846.0,2719.0,3124.0,5493.0,8182.0,7046.0,14593.0,2587.0
13178.0,15647.0,12913.0,5227.0,3011.0,3389.0,5626.0,8619.0,7731.0,15325.0,2753.0
13821.0,16903.0,13312.0,5546.0,3096.0,3516.0,5841.0,9386.0,8110.0,16718.0,2885.0
14019.0,18777.0,13650.0,5741.0,3237.0,3581.0,6249.0,10139.0,8404.0,18214.0,2962.0
14095.0,20126.0,13559.0,5806.0,3280.0,3566.0,6532.0,10706.0,8423.0,19203.0,2981.0
14322.0,21046.0,13852.0,5820.0,3302.0,3624.0,6712.0,10931.0,8594.0,19583.0,3025.0
14468.0,21325.0,13785.0,5872.0,3280.0,3644.0,6832.0,10929.0,8584.0,19424.0,3017.0
