AZ_onshore_wind_turbine_1,AZ_solar_photovoltaic_1,CA_onshore_wind_turbine_1,CA_solar_photovoltaic_1,CO_onshore_wind_turbine_1,CO_solar_photovoltaic_1,ID_onshore_wind_turbine_1,ID_solar_photovoltaic_1,MT_onshore_wind_turbine_1,MT_solar_photovoltaic_1,NM_onshore_wind_turbine_1,NM_solar_photovoltaic_1,NV_onshore_wind_turbine_1,NV_solar_photovoltaic_1,OR_onshore_wind_turbine_1,OR_solar_photovoltaic_1,UT_onshore_wind_turbine_1,UT_solar_photovoltaic_1,WA_onshore_wind_turbine_1,WA_solar_photovoltaic_1,WY_onshore_wind_turbine_1,WY_solar_photovoltaic_1,AZ_landbasedwind_class3_moderate_1,AZ_landbasedwind_class3_moderate_2,AZ_landbasedwind_class3_moderate_3,AZ_utilitypv_class1_moderate_1,AZ_utilitypv_class1_moderate_2,AZ_utilitypv_class1_moderate_3,CA_landbasedwind_class3_moderate_1,CA_landbasedwind_class3_moderate_2,CA_landbasedwind_class3_moderate_3,CA_utilitypv_class1_moderate_1,CA_utilitypv_class1_moderate_2,CA_utilitypv_class1_moderate_3,CA_offshorewind_class3_moderate_fixed_1_1,CA_offshorewind_class3_moderate_fixed_0_1,CA_offshorewind_class12_moderate_floating_0_1,CO_landbasedwind_class3_moderate_1,CO_landbasedwind_class3_moderate_2,CO_landbasedwind_class3_moderate_3,CO_utilitypv_class1_moderate_1,CO_utilitypv_class1_moderate_2,CO_utilitypv_class1_moderate_3,ID_landbasedwind_class3_moderate_1,ID_landbasedwind_class3_moderate_2,ID_landbasedwind_class3_moderate_3,ID_utilitypv_class1_moderate_1,ID_utilitypv_class1_moderate_2,ID_utilitypv_class1_moderate_3,MT_landbasedwind_class3_moderate_1,MT_landbasedwind_class3_moderate_2,MT_landbasedwind_class3_moderate_3,MT_utilitypv_class1_moderate_1,MT_utilitypv_class1_moderate_2,MT_utilitypv_class1_moderate_3,NM_landbasedwind_class3_moderate_1,NM_landbasedwind_class3_moderate_2,NM_landbasedwind_class3_moderate_3,NM_utilitypv_class1_moderate_1,NM_utilitypv_class1_moderate_2,NM_utilitypv_class1_moderate_3,NV_landbasedwind_class3_moderate_1,NV_landbasedwind_class3_moderate_2,NV_landbasedwind_class3_moderate_3,NV_utilitypv_class1_moderate_1,NV_utilitypv_class1_moderate_2,NV_utilitypv_class1_moderate_3,OR_landbasedwind_class3_moderate_1,OR_landbasedwind_class3_moderate_2,OR_landbasedwind_class3_moderate_3,OR_utilitypv_class1_moderate_1,OR_utilitypv_class1_moderate_2,OR_utilitypv_class1_moderate_3,OR_offshorewind_class3_moderate_fixed_1_1,OR_offshorewind_class3_moderate_fixed_0_1,OR_offshorewind_class12_moderate_floating_0_1,UT_landbasedwind_class3_moderate_1,UT_landbasedwind_class3_moderate_2,UT_landbasedwind_class3_moderate_3,UT_utilitypv_class1_moderate_1,UT_utilitypv_class1_moderate_2,UT_utilitypv_class1_moderate_3,WA_landbasedwind_class3_moderate_1,WA_landbasedwind_class3_moderate_2,WA_landbasedwind_class3_moderate_3,WA_utilitypv_class1_moderate_1,WA_utilitypv_class1_moderate_2,WA_utilitypv_class1_moderate_3,WA_offshorewind_class3_moderate_fixed_1_1,WA_offshorewind_class3_moderate_fixed_0_1,WA_offshorewind_class12_moderate_floating_0_1,WY_landbasedwind_class3_moderate_1,WY_landbasedwind_class3_moderate_2,WY_landbasedwind_class3_moderate_3,WY_utilitypv_class1_moderate_1,WY_utilitypv_class1_moderate_2,WY_utilitypv_class1_moderate_3
0.3266774668630339,0.0,0.3932536466280135,0.0,0.2694606724380151,0.0,0.5710604819949752,0.0,0.4227581325301205,0.0,0.6531410083228028,0.0,0.796,0.0,0.1333329146675375,0.0,0.7746710458526533,0.0,0.28489680524388805,0.0,0.7795345035771114,0.0,0.12339428067207336,0.0725836381316185,0.038614824414253235,0.0,0.0,0.0,0.6396368741989136,0.43012067675590515,0.375194787979126,0.0,0.0,0.0,0.8371920585632324,0.8371920585632324,0.8371920585632324,0.33142155408859253,0.22510839998722076,0.25994235277175903,0.0,0.0,0.0,0.5828123688697815,0.521068274974823,0.40803733468055725,0.0,0.0,0.0,0.48721346259117126,0.3324306607246399,0.20795120298862457,0.0,0.0,0.0,0.46603092551231384,0.1108403354883194,0.06238317862153053,0.0,0.0,0.0,0.28181004524230957,0.12477491050958633,0.07781226933002472,0.0,0.0,0.0,0.5753329992294312,0.6592963337898254,0.6011478900909424,0.0,0.0,0.0,0.9829907417297363,0.9829907417297363,0.9829907417297363,0.4472448229789734,0.12737412750720978,0.06948550790548325,0.0,0.0,0.0,0.7315577268600464,0.5271959900856018,0.335824579000473,0.0,0.0,0.0,0.9824547171592712,0.9824547171592712,0.9824547171592712,0.6017940044403076,0.3844584822654724,0.36544159054756165,0.0,0.0,0.0
0.4079800687285223,0.0,0.5640253890753738,0.0,0.2605368655722882,0.0,0.6042929189541267,0.0,0.3900806024096386,0.0,0.6210585646433395,0.0,0.808,0.0,0.18905855459820645,0.0,0.8110806285419887,0.0,0.36968176449746076,0.0,0.8005291914338515,0.0,0.14044985175132751,0.0751100555062294,0.041864462196826935,0.0,0.0,0.0,0.6860529184341431,0.4714713990688324,0.4328581392765045,0.0,0.0,0.0,0.8857399821281433,0.8857399821281433,0.8857399821281433,0.31405359506607056,0.23314860463142395,0.2608647346496582,0.0,0.0,0.0,0.6023833751678467,0.5584630966186523,0.422075092792511,0.0,0.0,0.0,0.4274974763393402,0.3360515832901001,0.22171030938625336,0.0,0.0,0.0,0.4818800687789917,0.1252659261226654,0.07375900447368622,0.0,0.0,0.0,0.31677988171577454,0.15204614400863647,0.10056233406066895,0.0,0.0,0.0,0.6427509188652039,0.7508723139762878,0.6573819518089294,0.0,0.0,0.0,0.9829907417297363,0.9829907417297363,0.9829907417297363,0.43098267912864685,0.1454363763332367,0.08352784067392349,0.0,0.0,0.0,0.7895419597625732,0.5778454542160034,0.3361607491970062,0.0,0.0,0.0,0.9830036759376526,0.9830036759376526,0.9830036759376526,0.6089454293251038,0.3975951671600342,0.35800644755363464,0.0,0.0,0.0
0.40012361315660283,0.0,0.6912654867256638,0.0,0.27781809927895673,0.0,0.6599984181632083,0.0,0.3867953012048193,0.0,0.6301530785655148,0.0,0.904,0.0,0.1769037654801678,0.0,0.839593508500773,0.0,0.3606662336128499,0.0,0.7781737378528553,0.0,0.15359678864479065,0.08148229867219925,0.04858401045203209,0.0,0.0,0.0,0.7601637244224548,0.49820953607559204,0.5045239329338074,0.0,0.0,0.0,0.9345752596855164,0.9345752596855164,0.9345752596855164,0.29095658659935,0.2213389277458191,0.25818151235580444,0.0,0.0,0.0,0.60107421875,0.5783841013908386,0.4416000247001648,0.0,0.0,0.0,0.39002740383148193,0.31633734703063965,0.24934124946594238,0.0,0.0,0.0,0.4867023527622223,0.13337986171245575,0.0843353122472763,0.0,0.0,0.0,0.3589349687099457,0.17429374158382416,0.12785713374614716,0.0,0.0,0.0,0.6945931315422058,0.7824506163597107,0.7172778248786926,0.0,0.0,0.0,0.9822497367858887,0.9822497367858887,0.9822497367858887,0.41092199087142944,0.17605486512184143,0.09704454243183136,0.0,0.0,0.0,0.8372641801834106,0.6232020258903503,0.35374611616134644,0.0,0.0,0.0,0.9650189280509949,0.9650189280509949,0.9650189280509949,0.6001851558685303,0.38308030366897583,0.3491564691066742,0.0,0.0,0.0
0.42361168384879727,0.0,0.6908671345743058,0.0,0.3492598590935013,0.0,0.6705814645947705,0.0,0.41502126506024095,0.0,0.6722671576103534,0.0,0.958,0.0,0.1636985355070462,0.0,0.8668835651725916,0.0,0.49519700011810563,0.0,0.8068360844085599,0.0,0.16901084780693054,0.09466598927974701,0.05412525683641434,0.0,0.0,0.0,0.8066258430480957,0.5525034070014954,0.5719894170761108,0.0,0.0,0.0,0.933763861656189,0.933763861656189,0.933763861656189,0.269279807806015,0.22766289114952087,0.2636381685733795,0.0,0.0,0.0,0.6192602515220642,0.592515230178833,0.4543144404888153,0.0,0.0,0.0,0.38207513093948364,0.3217129409313202,0.28574082255363464,0.0,0.0,0.0,0.4935443103313446,0.14940068125724792,0.09961709380149841,0.0,0.0,0.0,0.40658384561538696,0.1957543045282364,0.14956140518188477,0.0,0.0,0.0,0.7503254413604736,0.8173267245292664,0.7570026516914368,0.0,0.0,0.0,0.9818903207778931,0.9818903207778931,0.9818903207778931,0.4227962791919708,0.1934971958398819,0.11175332963466644,0.0,0.0,0.0,0.8505566716194153,0.6132845282554626,0.38251471519470215,0.0,0.0,0.0,0.9830036759376526,0.9830036759376526,0.9830036759376526,0.6201406121253967,0.3794167637825012,0.33330637216567993,0.0,0.0,0.0
0.3941220422189494,0.0,0.6345572779981692,0.0,0.39570250806699403,0.0,0.6995682516050991,0.0,0.30104807228915664,0.0,0.6714493441980043,0.0,0.959,0.0,0.3342216081790551,0.0,0.8457542503863988,0.0,0.6265799574819889,0.0,0.7798131807165112,0.0,0.18255791068077087,0.11966945976018906,0.0637449249625206,0.0,0.0,0.0,0.8433300256729126,0.6372662782669067,0.6375337243080139,0.0,0.0,0.0,0.9103850722312927,0.9103850722312927,0.9103850722312927,0.2683533728122711,0.2245955765247345,0.2718544602394104,0.0,0.0,0.0,0.6377784013748169,0.5978009700775146,0.48350006341934204,0.0,0.0,0.0,0.40576887130737305,0.3334490954875946,0.3078937232494354,0.0,0.0,0.0,0.4955886900424957,0.16550058126449585,0.106711745262146,0.0,0.0,0.0,0.43984249234199524,0.21339133381843567,0.1605755239725113,0.0,0.0,0.0,0.8190061450004578,0.8548213243484497,0.7748902440071106,0.0,0.0,0.0,0.9781288504600525,0.9781288504600525,0.9781288504600525,0.4862605929374695,0.21670153737068176,0.111110620200634,0.0,0.0,0.0,0.8586727976799011,0.6393027901649475,0.34756529331207275,0.0,0.0,0.0,0.9830036759376526,0.9830036759376526,0.9830036759376526,0.624445378780365,0.3750385642051697,0.33550649881362915,0.0,0.0,0.0
0.41677398134511534,0.0,0.5390357644186757,0.0,0.4483031714687348,0.0,0.6492213641016097,0.0,0.32065638554216874,0.0,0.6623942219704563,0.0,0.958,0.0,0.4389137632193725,0.0,0.8011888201957755,0.0,0.6784975197826858,0.0,0.7389561388297035,0.0,0.1955934762954712,0.14056572318077087,0.07698602974414825,0.0,0.0,0.0,0.8210524916648865,0.6639859676361084,0.6392081379890442,0.0,0.0,0.0,0.8802762627601624,0.8802762627601624,0.8802762627601624,0.2737475335597992,0.21770666539669037,0.2626384496688843,0.0,0.0,0.0,0.6258688569068909,0.5892766118049622,0.5096056461334229,0.0,0.0,0.0,0.4498010277748108,0.3680267632007599,0.33980607986450195,0.0,0.0,0.0,0.4867993891239166,0.1687549501657486,0.11253035068511963,0.0,0.0,0.0,0.45931196212768555,0.2331312894821167,0.16764089465141296,0.0,0.0,0.0,0.8692956566810608,0.86101233959198,0.7905552387237549,0.0,0.0,0.0,0.9759016633033752,0.9759016633033752,0.9759016633033752,0.5240649580955505,0.24294529855251312,0.12095499038696289,0.0,0.0,0.0,0.9047090411186218,0.7643900513648987,0.4902659058570862,0.0,0.0,0.0,0.9829549789428711,0.9829549789428711,0.9829549789428711,0.6000968813896179,0.3587780296802521,0.33764031529426575,0.0,0.0,0.0
0.5197524791359842,0.0,0.4956376563930424,0.0,0.42659284043462037,0.0,0.6407401135200521,0.0,0.3719993975903615,0.0,0.6836019434398013,0.0,0.939,0.0,0.8468339320254215,0.0,0.8552104585265328,0.0,0.7276567261131451,0.0,0.744225009679367,0.0,0.21477727591991425,0.1576738804578781,0.0863688737154007,0.0,0.0,0.0,0.8206666111946106,0.5983607172966003,0.6360728740692139,0.0,0.0,0.0,0.8603010177612305,0.8603010177612305,0.8603010177612305,0.3041112422943115,0.21978706121444702,0.2406998872756958,0.0,0.0,0.0,0.6385477185249329,0.6286134719848633,0.5569906234741211,0.0,0.0,0.0,0.5291894674301147,0.41355133056640625,0.3854235112667084,0.0,0.0,0.0,0.4833626449108124,0.17591826617717743,0.11822696030139923,0.0,0.0,0.0,0.48630404472351074,0.2519479990005493,0.18199647963047028,0.0,0.0,0.0,0.9184209704399109,0.8940081596374512,0.8367294669151306,0.0,0.0,0.0,0.9675202965736389,0.9675202965736389,0.9675202965736389,0.5499458312988281,0.26801660656929016,0.1262245774269104,0.0,0.0,0.0,0.9307355880737305,0.8869464993476868,0.694829523563385,0.0,0.0,0.0,0.9830036759376526,0.9830036759376526,0.9830036759376526,0.5674821138381958,0.31667405366897583,0.3458172380924225,0.0,0.0,0.0
0.4692659793814433,0.0,0.3247965822398535,0.0,0.4263780559864106,0.0,0.6082769144877639,0.0,0.3879830722891566,0.0,0.729591746917077,0.0,0.853,0.0,0.6918987666105655,0.0,0.6811620298815044,0.0,0.9059142258178812,0.0,0.7032669838717635,0.0,0.23749038577079773,0.17507806420326233,0.09077974408864975,0.0,0.0,0.0,0.7935206890106201,0.6296021938323975,0.6390857696533203,0.0,0.0,0.0,0.8253172636032104,0.8253172636032104,0.8253172636032104,0.27788078784942627,0.23909048736095428,0.22664383053779602,0.0,0.0,0.0,0.6716728210449219,0.6819498538970947,0.6148526668548584,0.0,0.0,0.0,0.6050448417663574,0.4527718722820282,0.4305737614631653,0.0,0.0,0.0,0.4923612177371979,0.1867898851633072,0.12013201415538788,0.0,0.0,0.0,0.5026237368583679,0.2639278173446655,0.1878461092710495,0.0,0.0,0.0,0.9575908780097961,0.9386439919471741,0.8738955855369568,0.0,0.0,0.0,0.9626525640487671,0.9626525640487671,0.9626525640487671,0.5838021039962769,0.29554229974746704,0.14270557463169098,0.0,0.0,0.0,0.9415854811668396,0.9295888543128967,0.7792994976043701,0.0,0.0,0.0,0.9830036759376526,0.9830036759376526,0.9830036759376526,0.5185674428939819,0.27838197350502014,0.3470626175403595,0.0,0.0,0.0
0.2771827196858125,0.0,0.3409959108941105,0.0,0.3233952946682778,0.0,0.6554954871126826,0.0,0.4270288554216867,0.0,0.7588774674277746,0.0,0.834,0.0,0.835200080383833,0.0,0.7025257599175684,0.0,0.7704710346049368,0.0,0.6822761247550161,0.0,0.253114253282547,0.18676745891571045,0.10724826902151108,0.0,0.0,0.0,0.8047868609428406,0.6642400026321411,0.6587420701980591,0.0,0.0,0.0,0.7254244685173035,0.7254244685173035,0.7254244685173035,0.28721386194229126,0.27250558137893677,0.2227020263671875,0.0,0.0,0.0,0.7217223048210144,0.709805428981781,0.6499462127685547,0.0,0.0,0.0,0.6799892783164978,0.48977017402648926,0.48602527379989624,0.0,0.0,0.0,0.5070118308067322,0.20380501449108124,0.12760786712169647,0.0,0.0,0.0,0.5140758156776428,0.2728787660598755,0.19901272654533386,0.0,0.0,0.0,0.9389704465866089,0.9560988545417786,0.9155776500701904,0.0,0.0,0.0,0.976723849773407,0.976723849773407,0.976723849773407,0.6156834959983826,0.3072683811187744,0.14711609482765198,0.0,0.0,0.0,0.9247556924819946,0.9446194171905518,0.8588549494743347,0.0,0.0,0.0,0.9830036759376526,0.9830036759376526,0.9830036759376526,0.4755200445652008,0.23900042474269867,0.3508322536945343,0.0,0.0,0.0
0.42752989690721654,0.013456591274459214,0.2321711931644797,0.0,0.2879301630704728,0.04870649390782271,0.6336312459290964,0.0,0.5442244578313253,0.0,0.7190342498583817,0.0649806314158435,0.856,0.0,0.8546689190886483,0.0,0.9107460072127771,0.0006260154018889123,0.7347212708161097,0.0,0.6389413860209929,0.0,0.2543809115886688,0.19744640588760376,0.12018896639347076,0.007592302747070789,0.011157876811921597,0.008197138085961342,0.8123748898506165,0.7380526661872864,0.6614571213722229,0.0,0.0,0.0,0.7011091709136963,0.7011091709136963,0.7011091709136963,0.2841320037841797,0.2653951048851013,0.2264406532049179,0.020377175882458687,0.03175388649106026,0.010076181031763554,0.7402413487434387,0.7250785827636719,0.6797305941581726,0.0,0.0,0.0,0.721552312374115,0.5318180322647095,0.5353990197181702,0.0,0.0,0.0,0.5141898393630981,0.21193285286426544,0.1325574517250061,0.01655634678900242,0.02064041793346405,0.01224998664110899,0.5279983282089233,0.28165221214294434,0.20670242607593536,0.0001802461192710325,0.0009619939373806119,0.0,0.9232622981071472,0.9557687044143677,0.9101862907409668,0.0,0.0,0.0,0.9688726663589478,0.9688726663589478,0.9688726663589478,0.6418021321296692,0.34168899059295654,0.1596211940050125,0.0,3.594323425204493e-5,0.0006577619351446629,0.9108220338821411,0.8945757150650024,0.8084476590156555,0.0,0.0,0.0,0.982507586479187,0.982507586479187,0.982507586479187,0.4201480448246002,0.20520180463790894,0.32573238015174866,0.020069045946002007,0.028654417023062706,0.01668532006442547
