elec_demand_AZ,elec_demand_CA,elec_demand_CO,elec_demand_ID,elec_demand_MT,elec_demand_NM,elec_demand_NV,elec_demand_OR,elec_demand_UT,elec_demand_WA,elec_demand_WY
10183.0,17086.0,7992.0,3553.0,2121.0,2561.0,5373.0,8019.0,4768.0,13347.0,2323.0
9713.0,16868.0,7614.0,3435.0,2024.0,2456.0,5289.0,7866.0,4609.0,13140.0,2261.0
8977.0,16160.0,7133.0,3206.0,1873.0,2277.0,5079.0,7519.0,4329.0,12617.0,2184.0
8239.0,15140.0,6754.0,2994.0,1750.0,2127.0,4847.0,7068.0,4042.0,11852.0,2066.0
7795.0,13984.0,6507.0,2797.0,1650.0,2022.0,4593.0,6517.0,3769.0,10904.0,2010.0
7537.0,12683.0,6393.0,2686.0,1615.0,1961.0,4327.0,5974.0,3640.0,9998.0,2010.0
7379.0,11869.0,6448.0,2642.0,1611.0,1961.0,4171.0,5598.0,3599.0,9411.0,2052.0
7369.0,11417.0,6424.0,2600.0,1586.0,1984.0,4046.0,5410.0,3582.0,9070.0,2050.0
7639.0,11112.0,6513.0,2632.0,1637.0,2045.0,3979.0,5353.0,3606.0,8967.0,2064.0
8302.0,11069.0,6842.0,2763.0,1700.0,2156.0,4002.0,5384.0,3717.0,8984.0,2074.0
9353.0,11257.0,7438.0,3070.0,1905.0,2343.0,4132.0,5589.0,4040.0,9419.0,2118.0
9771.0,12150.0,7786.0,3420.0,2093.0,2421.0,4295.0,6209.0,4543.0,10364.0,2226.0
9636.0,13694.0,7901.0,3548.0,2125.0,2447.0,4633.0,7116.0,4745.0,11956.0,2254.0
9428.0,15030.0,7880.0,3507.0,2098.0,2448.0,4686.0,7682.0,4738.0,12797.0,2230.0
9239.0,15670.0,7827.0,3455.0,2065.0,2428.0,4758.0,7657.0,4687.0,12690.0,2239.0
9022.0,16014.0,7607.0,3384.0,2037.0,2397.0,4787.0,7554.0,4649.0,12462.0,2203.0
8881.0,16183.0,7551.0,3310.0,2000.0,2380.0,4814.0,7464.0,4588.0,12294.0,2174.0
8767.0,16247.0,7424.0,3247.0,1987.0,2351.0,4770.0,7332.0,4507.0,12029.0,2133.0
8674.0,16288.0,7464.0,3187.0,1961.0,2309.0,4749.0,7209.0,4473.0,11801.0,2144.0
8831.0,16028.0,7659.0,3164.0,1980.0,2307.0,4717.0,7144.0,4450.0,11635.0,2232.0
9138.0,15645.0,7908.0,3196.0,2026.0,2317.0,4701.0,7062.0,4482.0,11530.0,2286.0
9796.0,15675.0,8454.0,3386.0,2136.0,2486.0,4761.0,7117.0,4669.0,11659.0,2322.0
10426.0,15903.0,8559.0,3582.0,2206.0,2615.0,5022.0,7378.0,4847.0,12227.0,2371.0
10331.0,17188.0,8450.0,3623.0,2165.0,2609.0,5394.0,7855.0,4820.0,13013.0,2345.0
10065.0,17737.0,8281.0,3570.0,2102.0,2539.0,5424.0,7973.0,4739.0,13172.0,2316.0
9737.0,17380.0,7906.0,3441.0,2015.0,2454.0,5371.0,7815.0,4597.0,12930.0,2256.0
8965.0,16677.0,7353.0,3221.0,1870.0,2259.0,5204.0,7576.0,4337.0,12494.0,2149.0
8241.0,15614.0,6920.0,3001.0,1759.0,2117.0,4982.0,7093.0,4041.0,11721.0,2091.0
7854.0,14243.0,6561.0,2812.0,1679.0,2018.0,4754.0,6563.0,3805.0,10836.0,2020.0
7606.0,12994.0,6445.0,2698.0,1631.0,1977.0,4444.0,6068.0,3661.0,9944.0,2014.0
7490.0,12161.0,6457.0,2652.0,1622.0,1974.0,4304.0,5672.0,3582.0,9394.0,2057.0
7535.0,11615.0,6505.0,2641.0,1611.0,1989.0,4175.0,5519.0,3602.0,9131.0,2080.0
7857.0,11281.0,6566.0,2667.0,1655.0,2045.0,4172.0,5482.0,3645.0,9044.0,2073.0
8519.0,11152.0,6916.0,2806.0,1716.0,2122.0,4194.0,5481.0,3795.0,9069.0,2105.0
9703.0,11486.0,7481.0,3105.0,1921.0,2302.0,4274.0,5734.0,4151.0,9532.0,2172.0
10231.0,12344.0,7785.0,3471.0,2123.0,2450.0,4480.0,6347.0,4564.0,10566.0,2226.0
10075.0,13829.0,7946.0,3606.0,2133.0,2469.0,4814.0,7268.0,4778.0,12171.0,2269.0
9612.0,15144.0,7921.0,3560.0,2104.0,2446.0,4830.0,7832.0,4715.0,13193.0,2247.0
9429.0,15719.0,7939.0,3472.0,2065.0,2428.0,4878.0,7797.0,4646.0,13038.0,2213.0
9196.0,16031.0,7851.0,3420.0,2035.0,2405.0,4839.0,7662.0,4638.0,12612.0,2216.0
8982.0,16143.0,7771.0,3344.0,1997.0,2382.0,4845.0,7589.0,4575.0,12283.0,2191.0
