AZ_onshore_wind_turbine_1,AZ_solar_photovoltaic_1,CA_onshore_wind_turbine_1,CA_solar_photovoltaic_1,CO_onshore_wind_turbine_1,CO_solar_photovoltaic_1,ID_onshore_wind_turbine_1,ID_solar_photovoltaic_1,MT_onshore_wind_turbine_1,MT_solar_photovoltaic_1,NM_onshore_wind_turbine_1,NM_solar_photovoltaic_1,NV_onshore_wind_turbine_1,NV_solar_photovoltaic_1,OR_onshore_wind_turbine_1,OR_solar_photovoltaic_1,UT_onshore_wind_turbine_1,UT_solar_photovoltaic_1,WA_onshore_wind_turbine_1,WA_solar_photovoltaic_1,WY_onshore_wind_turbine_1,WY_solar_photovoltaic_1,AZ_landbasedwind_class3_moderate_1,AZ_utilitypv_class1_moderate_1,CA_landbasedwind_class3_moderate_1,CA_utilitypv_class1_moderate_1,CA_offshorewind_class3_moderate_fixed_1_1,CA_offshorewind_class12_moderate_floating_0_1,CO_landbasedwind_class3_moderate_1,CO_utilitypv_class1_moderate_1,ID_landbasedwind_class3_moderate_1,ID_utilitypv_class1_moderate_1,MT_landbasedwind_class3_moderate_1,MT_utilitypv_class1_moderate_1,NM_landbasedwind_class3_moderate_1,NM_utilitypv_class1_moderate_1,NV_landbasedwind_class3_moderate_1,NV_utilitypv_class1_moderate_1,OR_landbasedwind_class3_moderate_1,OR_utilitypv_class1_moderate_1,OR_offshorewind_class3_moderate_fixed_1_1,OR_offshorewind_class12_moderate_floating_0_1,UT_landbasedwind_class3_moderate_1,UT_utilitypv_class1_moderate_1,WA_landbasedwind_class3_moderate_1,WA_utilitypv_class1_moderate_1,WA_offshorewind_class3_moderate_fixed_1_1,WA_offshorewind_class12_moderate_floating_0_1,WY_landbasedwind_class3_moderate_1,WY_utilitypv_class1_moderate_1,AZ_Deep_5_5_257_c171,AZ_Deep_6_5_283_c176,AZ_Deep_3_5_200_c161,AZ_Deep_6_5_273_c177,AZ_Deep_5_5_238_c172,AZ_Deep_6_5_263_c178,CA_NearField_2_5_254_c235,CA_NearField_3_5_270_c238,CA_NearField_4_5_283_c241,CA_Deep_4_5_262_c46,CA_Deep_5_5_290_c51,CA_NearField_5_5_289_c244,CA_NearField_3_5_228_c239,CA_NearField_4_5_253_c242,CA_Deep_5_5_278_c52,CA_Deep_4_5_243_c47,CA_Deep_3_5_214_c41,CA_Deep_5_5_269_c53,CA_NearField_2_5_203_c236,CA_NearField_5_5_268_c245,CA_Deep_6_5_298_c56,CA_Deep_5_5_263_c54,CO_Deep_5_5_268_c211,CO_Deep_6_5_290_c216,CO_Deep_3_5_198_c201,CO_Deep_4_5_218_c206,CO_Deep_6_5_277_c217,CO_Deep_5_5_240_c212,ID_Deep_5_5_285_c91,ID_Deep_5_5_269_c92,MT_Deep_4_5_213_c106,MT_Deep_3_5_188_c101,MT_Deep_5_5_236_c111,MT_Deep_6_5_262_c116,MT_Deep_3_5_179_c102,MT_Deep_4_5_191_c107,MT_Deep_6_5_232_c117,NM_Deep_5_5_272_c191,NM_Deep_6_5_294_c196,NM_Deep_6_5_284_c197,NM_Deep_5_5_250_c192,NM_Deep_4_5_219_c186,NM_Deep_6_5_274_c198,NM_Deep_5_5_236_c193,NV_NearField_2_5_239_c248,NV_NearField_3_5_262_c251,NV_NearField_4_5_271_c254,NV_Deep_4_5_249_c66,NV_NearField_5_5_283_c257,NV_Deep_5_5_273_c71,NV_NearField_2_5_200_c249,NV_NearField_3_5_216_c252,NV_Deep_5_5_265_c72,NV_Deep_3_5_211_c61,NV_Deep_6_5_296_c76,NV_Deep_6_5_290_c77,NV_Deep_5_5_254_c73,OR_NearField_2_5_261_c221,OR_NearField_3_5_288_c224,OR_NearField_2_5_225_c222,OR_NearField_4_5_288_c227,OR_NearField_3_5_239_c225,OR_NearField_5_5_300_c230,OR_NearField_2_5_200_c223,OR_Deep_4_5_250_c26,OR_Deep_5_5_282_c31,OR_NearField_5_5_275_c231,OR_NearField_4_5_239_c228,OR_Deep_5_5_268_c32,OR_NearField_6_5_300_c233,OR_Deep_6_5_296_c36,OR_Deep_4_5_229_c27,UT_NearField_2_5_250_c263,UT_NearField_3_5_286_c266,UT_NearField_2_5_225_c264,UT_NearField_4_5_288_c269,UT_NearField_3_5_239_c267,UT_Deep_3_5_230_c141,UT_NearField_5_5_288_c272,UT_Deep_5_5_282_c151,UT_NearField_2_5_200_c265,UT_NearField_4_5_239_c270,UT_Deep_4_5_229_c146,UT_Deep_5_5_256_c152,UT_Deep_6_5_291_c156,WA_Deep_6_5_294_c16,WA_Deep_5_5_256_c11,WA_Deep_6_5_272_c17,WA_Deep_4_5_214_c6,WA_Deep_5_5_231_c12,WY_Deep_4_5_207_c126,WY_Deep_6_5_261_c136,WY_Deep_5_5_225_c131,WY_Deep_3_5_170_c121,WY_Deep_3_5_166_c122,WY_Deep_6_5_228_c137,WY_Deep_3_5_160_c123,WY_Deep_4_5_179_c127,WY_Deep_3_5_153_c124,WY_Deep_6_5_213_c138
0.4107310751104566,0.0,0.7799865701490876,0.0,0.8163519756544179,0.0,0.1793935051642318,0.0,0.5111585542168675,0.0,0.7696225543596671,0.0,0.102,0.0,0.8560111281368534,0.0,0.5836736218444102,0.0,0.4693718849651589,0.0,0.5062774624296258,0.0,0.9599659442901612,0.0,0.9829999804496764,0.0,0.3132538795471191,0.4113107919692993,0.5597859025001526,0.0,0.4998612999916076,0.0,0.6084194183349609,0.0,0.8963181376457214,0.0,0.7689810991287231,0.0,0.730598509311676,0.0,0.0870297476649284,0.0381139367818832,0.5106093883514404,0.0,0.3138143718242645,0.0,0.0002649320813361,0.0145861478522419,0.643100917339325,0.0,0.97,0.97,0.97,0.96,0.96,0.95,0.95,0.95,0.96,0.97,0.97,0.95,0.95,0.95,0.97,0.97,0.97,0.97,0.95,0.96,0.96,0.97,0.87,0.87,0.87,0.87,0.87,0.87,0.92,0.92,0.89,0.9,0.9,0.9,0.9,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.88,0.88,1.03,1.03,1.02,1.0,1.02,1.0,1.03,1.02,0.99,1.0,0.99,1.0,1.0,0.97,0.97,0.97,0.97,0.97,0.9700000286102296,0.97,0.97,0.97,0.9700000286102296,0.97,0.97,0.9700000286102296,0.96,0.97,1.0,1.0,1.0,1.0,1.0,0.99,1.0,0.99,1.0,1.0,0.99,0.99,0.99,0.92,0.92,0.92,0.92,0.92,0.89,0.89,0.89,0.9,0.89,0.88,0.9,0.89,0.9,0.88
0.3512756995581738,0.0,0.6363377625054453,0.0,0.8528679041233844,0.0,0.255670512701219,0.0,0.5381493373493976,0.0,0.6440538585559284,0.0,0.0,0.0,0.7886169459167526,0.0,0.4260989180834622,0.0,0.469578776426125,0.0,0.4321092257880446,0.0,0.9544250965118408,0.0,0.7390000224113464,0.0,0.3308732509613037,0.4347599446773529,0.603773295879364,0.0,0.5359298586845398,0.0,0.5818021297454834,0.0,0.8559228777885437,0.0,0.6876611113548279,0.0,0.6825733780860901,0.0,0.0954472050070762,0.0419457629323005,0.4076738655567169,0.0,0.2745514214038849,0.0,0.000587880203966,0.0040808995254337,0.663901686668396,0.0,0.96,0.95,0.96,0.94,0.94,0.93,0.93,0.94,0.94,0.96,0.96,0.94,0.94,0.94,0.96,0.96,0.96,0.96,0.94,0.95,0.95,0.96,0.85,0.86,0.85,0.86,0.86,0.86,0.91,0.91,0.89,0.9,0.9,0.9,0.89,0.9,0.88,0.87,0.87,0.87,0.87,0.87,0.87,0.87,1.02,1.02,1.01,0.99,1.01,0.99,1.02,1.01,0.99,0.99,0.99,0.99,0.99,0.96,0.96,0.96,0.96,0.96,0.959999978542328,0.96,0.96,0.96,0.959999978542328,0.96,0.96,0.959999978542328,0.95,0.96,0.9800000190734864,0.98,0.9800000190734864,0.98,0.98,0.98,0.98,0.98,0.9800000190734864,0.98,0.98,0.98,0.98,0.9,0.9,0.9,0.9,0.9,0.89,0.88,0.88,0.9,0.88,0.87,0.9,0.88,0.9,0.87
0.3764111929307805,0.0,0.790431597649626,0.0,0.8773734923535521,0.0,0.2530377779845538,0.0,0.5185853614457832,0.0,0.5360583467689224,0.0,0.0,0.0,0.7431921927202391,0.0,0.6041241628026791,0.0,0.4489594602574702,0.0,0.3928886042669189,0.0,0.8881076574325562,0.0,0.3409999907016754,0.0,0.3638244569301605,0.4519884288311004,0.6316758990287781,0.0,0.5937936902046204,0.0,0.5537241101264954,0.0,0.798965573310852,0.0,0.6641622185707092,0.0,0.6752101182937622,0.0,0.1075178682804107,0.0468920730054378,0.3754456639289856,0.0,0.2353058457374572,0.0,0.0,0.001206527580507,0.657382607460022,0.0,0.95,0.94,0.95,0.93,0.93,0.92,0.93,0.93,0.94,0.95,0.95,0.93,0.93,0.93,0.96,0.96,0.95,0.96,0.93,0.95,0.94,0.95,0.85,0.85,0.85,0.85,0.85,0.85,0.91,0.92,0.9,0.91,0.9,0.9,0.9,0.9,0.88,0.86,0.86,0.86,0.86,0.86,0.86,0.86,1.01,1.01,1.0,0.98,1.0,0.98,1.01,1.01,0.98,0.98,0.98,0.99,0.99,0.95,0.95,0.95,0.95,0.95,0.949999988079071,0.95,0.96,0.95,0.949999988079071,0.95,0.95,0.949999988079071,0.94,0.95,0.9800000190734864,0.98,0.9800000190734864,0.98,0.98,0.97,0.98,0.97,0.9800000190734864,0.98,0.97,0.98,0.98,0.89,0.89,0.89,0.89,0.89,0.9,0.89,0.89,0.9,0.88,0.87,0.91,0.88,0.9,0.86
0.2994070692194404,0.0,0.8490447336282241,0.0,0.8467134916080784,0.0,0.2762423001767935,0.0,0.493267469879518,0.0,0.4033613229334611,0.0,0.0,0.0,0.7199163505739907,0.0,0.5607405976300877,0.0,0.4810727530412189,0.0,0.5068224667536436,0.0,0.8728424310684204,0.0,0.277999997138977,0.0,0.3830613493919372,0.4718544781208038,0.6432836055755615,0.0,0.6245914101600647,0.0,0.5018087029457092,0.0,0.7313894629478455,0.0,0.5314927697181702,0.0,0.6013098359107971,0.0,0.1241054832935333,0.0546293370425701,0.3650417625904083,0.0,0.2097364217042923,0.0,0.0,0.0001403629139531,0.638639509677887,0.0,0.94,0.93,0.94,0.92,0.93,0.92,0.91,0.92,0.92,0.95,0.95,0.92,0.92,0.92,0.95,0.95,0.95,0.95,0.92,0.94,0.94,0.95,0.85,0.85,0.85,0.85,0.85,0.85,0.92,0.92,0.9,0.91,0.9,0.9,0.9,0.9,0.88,0.85,0.86,0.86,0.86,0.86,0.86,0.86,1.01,1.01,1.0,0.98,1.0,0.98,1.01,1.0,0.98,0.98,0.98,0.98,0.98,0.94,0.94,0.94,0.94,0.94,0.9399999976158142,0.94,0.95,0.95,0.9399999976158142,0.94,0.95,0.9399999976158142,0.94,0.95,0.9800000190734864,0.98,0.9800000190734864,0.98,0.98,0.98,0.98,0.98,0.9800000190734864,0.98,0.98,0.98,0.98,0.89,0.89,0.88,0.89,0.88,0.9,0.89,0.89,0.91,0.89,0.87,0.91,0.89,0.91,0.86
0.2491660284732449,0.0,0.7493177995820826,0.0,0.8471876468884708,0.0,0.2587791941937284,0.0,0.4635873493975904,0.0,0.3947532354350952,0.0,0.016,0.0,0.7000845286241805,0.0,0.4842047913446677,0.0,0.4536567556395418,0.0,0.4980945671263992,0.0,0.8594160676002502,0.0,0.2090000063180923,0.0,0.3896995186805725,0.4833669066429138,0.6492176055908203,0.0,0.601813793182373,0.0,0.4769530892372131,0.0,0.6324527263641357,0.0,0.6118987798690796,0.0,0.6248278617858887,0.0,0.1283812075853347,0.0568603686988353,0.2748429775238037,0.0,0.1595604419708252,0.0,0.0,0.0,0.6102930307388306,0.0,0.94,0.93,0.95,0.93,0.93,0.92,0.91,0.92,0.93,0.95,0.96,0.92,0.92,0.92,0.96,0.96,0.96,0.96,0.92,0.95,0.95,0.96,0.87,0.88,0.87,0.87,0.87,0.87,0.93,0.93,0.9,0.91,0.9,0.9,0.9,0.9,0.88,0.85,0.86,0.86,0.86,0.85,0.86,0.86,1.0,1.0,1.0,0.98,1.0,0.99,1.0,1.0,0.98,0.98,0.98,0.98,0.98,0.94,0.94,0.94,0.94,0.94,0.9399999976158142,0.94,0.95,0.95,0.9399999976158142,0.94,0.95,0.9399999976158142,0.93,0.95,0.9800000190734864,0.98,0.9800000190734864,0.98,0.98,0.98,0.98,0.98,0.9800000190734864,0.98,0.98,0.98,0.98,0.89,0.89,0.89,0.89,0.88,0.91,0.9,0.91,0.92,0.9,0.88,0.92,0.9,0.92,0.87
0.4292678448699066,0.0,0.6522822838742538,0.0,0.8272344828889395,0.0,0.2592712384851586,0.0,0.4725527710843374,0.0,0.3910620506340145,0.0,0.0,0.0,0.7046745710768922,0.0,0.6389613601236477,0.0,0.4590439352781387,0.0,0.4273774094629322,0.0,0.7911456227302551,0.0,0.1129999980330467,0.0,0.447501540184021,0.4941286742687225,0.6663143038749695,0.0,0.5941833853721619,0.0,0.4551382958889007,0.0,0.579770028591156,0.0,0.5192400217056274,0.0,0.6109812259674072,0.0,0.1317824572324752,0.0580082796514034,0.263894110918045,0.0,0.1511737704277038,0.0,0.0,6.12857038504444e-5,0.5829135775566101,0.0,0.94,0.94,0.95,0.93,0.93,0.92,0.91,0.92,0.93,0.96,0.96,0.92,0.92,0.92,0.96,0.96,0.96,0.96,0.92,0.95,0.95,0.96,0.89,0.9,0.9,0.89,0.89,0.89,0.94,0.94,0.91,0.92,0.91,0.91,0.91,0.91,0.89,0.86,0.87,0.87,0.87,0.86,0.87,0.87,1.0,1.0,1.0,0.99,1.0,0.99,1.0,1.0,0.99,0.99,0.99,0.99,0.99,0.94,0.94,0.94,0.94,0.94,0.9399999976158142,0.94,0.96,0.95,0.9399999976158142,0.94,0.95,0.9399999976158142,0.94,0.95,0.9700000286102296,0.97,0.9700000286102296,0.97,0.97,0.97,0.97,0.98,0.9700000286102296,0.97,0.98,0.98,0.98,0.89,0.9,0.89,0.9,0.89,0.92,0.92,0.92,0.93,0.92,0.89,0.93,0.92,0.93,0.89
0.3310140402552774,0.0,0.8248317255620131,0.0,0.8326058273883419,0.0,0.2360758351167767,0.0,0.4863625301204819,0.0,0.4720803085101747,0.0,0.0,0.0,0.6983971212539878,0.0,0.4103915507470377,0.0,0.465534132514468,0.0,0.3470437715669791,0.0,0.7835626006126404,0.0,0.1410000026226043,0.0,0.4376227855682373,0.4821426272392273,0.6947948932647705,0.0,0.5472874641418457,0.0,0.4405660033226013,0.0,0.5312262773513794,0.0,0.4920802712440491,0.0,0.571342408657074,0.0,0.1359664052724838,0.0590056739747524,0.29435995221138,0.0,0.1519673019647598,0.0,0.0,0.0037943928036838,0.5680793523788452,0.0,0.95,0.95,0.96,0.94,0.94,0.94,0.94,0.94,0.95,0.96,0.97,0.94,0.94,0.94,0.96,0.97,0.97,0.96,0.94,0.96,0.96,0.97,0.91,0.91,0.92,0.91,0.91,0.91,0.95,0.95,0.93,0.94,0.93,0.93,0.93,0.93,0.91,0.88,0.89,0.89,0.89,0.89,0.89,0.9,1.01,1.01,1.0,0.99,1.0,1.0,1.01,1.0,0.99,0.99,1.0,1.0,0.99,0.94,0.94,0.94,0.94,0.94,0.9399999976158142,0.94,0.96,0.96,0.9399999976158142,0.94,0.96,0.9399999976158142,0.95,0.96,0.9800000190734864,0.98,0.9800000190734864,0.98,0.98,0.98,0.98,0.98,0.9800000190734864,0.98,0.99,0.99,0.99,0.9,0.91,0.9,0.91,0.9,0.94,0.93,0.94,0.94,0.93,0.91,0.95,0.93,0.94,0.91
0.5175864506627393,0.0,0.7559901342373359,0.0,0.8290578014035557,0.1002217684972629,0.2183040848608913,0.0,0.4854602409638553,0.0187881355932203,0.44404754019783,0.02034695590419,0.0,0.0,0.6880214524353789,0.0,0.2696597114889232,0.0001030361313367,0.4783578894531712,0.0,0.2553176917062247,0.02,0.7789895534515381,0.0,0.1500000059604644,0.0,0.4597644209861755,0.4723512232303619,0.7023016810417175,0.0249496977776289,0.5094393491744995,1.8713324607233517e-5,0.3504185974597931,0.0053161759860813,0.4848568439483642,0.0043636155314743,0.3928845226764679,0.0,0.5004767775535583,0.0,0.1363334059715271,0.0588678494095802,0.2432412803173065,0.0010160887613892,0.1397960931062698,0.0,0.0008621904416941,0.0130641665309667,0.5573132634162903,0.0256765056401491,0.97,0.96,0.97,0.97,0.96,0.96,0.97,0.97,0.97,0.97,0.98,0.97,0.97,0.97,0.98,0.98,0.98,0.98,0.97,0.97,0.97,0.98,0.94,0.94,0.95,0.94,0.94,0.94,0.96,0.96,0.94,0.95,0.94,0.94,0.94,0.94,0.92,0.94,0.94,0.94,0.94,0.94,0.94,0.94,1.02,1.02,1.01,1.0,1.01,1.01,1.02,1.01,1.0,1.0,1.01,1.01,1.0,0.95,0.95,0.95,0.95,0.95,0.949999988079071,0.95,0.97,0.97,0.949999988079071,0.95,0.96,0.949999988079071,0.95,0.97,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.92,0.92,0.91,0.92,0.91,0.95,0.95,0.95,0.96,0.95,0.94,0.95,0.95,0.96,0.93
0.320473146784487,0.2136048228242584,0.7379896023727318,0.1368270805890555,0.8332719457949642,0.4414683692389193,0.2116463199032288,0.204975,0.4177675301204819,0.4200169491525423,0.472963919996514,0.3322531473949254,0.015,0.1912871892278058,0.6773823507247105,0.0431040030099894,0.28920942812983,0.2546695901877321,0.472214036848943,0.0268351910828025,0.1607807411243766,0.3645,0.8049880266189575,0.1352786421775818,0.1330000013113021,0.0223671849817037,0.482280969619751,0.4586106538772583,0.6782417893409729,0.1901866048574447,0.4861015379428863,0.079845517873764,0.255977988243103,0.161985233426094,0.4472172260284424,0.1533737182617187,0.3474891781806946,0.08254986256361,0.4471469223499298,0.0356643907725811,0.1351955384016037,0.0589849464595317,0.2406803369522094,0.1364532560110092,0.1277457475662231,0.0437294766306877,0.0161035433411598,0.0237944331020116,0.5238621234893799,0.1963243931531906,0.99,0.99,1.0,0.99,0.99,0.99,1.0,1.0,0.99,0.99,1.0,1.0,1.0,1.0,1.0,1.0,0.99,1.0,1.0,0.98,0.99,1.0,0.95,0.95,0.96,0.95,0.95,0.95,0.96,0.97,0.95,0.96,0.95,0.95,0.95,0.95,0.93,0.96,0.96,0.96,0.96,0.96,0.95,0.96,1.03,1.03,1.02,1.02,1.02,1.03,1.03,1.02,1.02,1.02,1.02,1.02,1.02,0.99,0.99,0.99,0.99,0.99,0.9900000095367432,0.99,0.99,0.99,0.9900000095367432,0.99,0.99,0.9900000095367432,0.98,0.99,1.0199999809265137,1.02,1.0199999809265137,1.02,1.02,1.01,1.02,1.01,1.0199999809265137,1.02,1.01,1.01,1.01,0.94,0.94,0.94,0.94,0.93,0.96,0.96,0.96,0.97,0.96,0.95,0.96,0.96,0.97,0.95
0.3253570937653411,0.6568909096951664,0.762889637954229,0.3977145238291741,0.736429045439604,0.8469033860144801,0.1230351726063087,0.4238,0.288819156626506,0.8213446327683614,0.3990842738245674,0.6460053586416166,0.351,0.5028742807358513,0.6398093395965737,0.3520181754351295,0.1310842349304482,0.6594739541651615,0.4293029998818944,0.3432186836518047,0.1516556116313073,0.8755,0.6955805420875549,0.4293941855430603,0.1000000014901161,0.3025440573692322,0.4700033664703369,0.436240404844284,0.5728973746299744,0.4414845407009125,0.4456393122673034,0.3480396270751953,0.1907476335763931,0.4230478405952453,0.3210817873477936,0.4230013191699981,0.244700014591217,0.3548393249511719,0.3508220016956329,0.2893218994140625,0.1295297890901565,0.0611828528344631,0.1904541701078415,0.4299096465110779,0.1168771982192993,0.253366470336914,0.0383831374347209,0.0532062239944934,0.411989152431488,0.4413496851921081,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.01,1.0,1.0,1.01,1.01,1.01,1.01,1.01,1.01,1.0,1.0,1.01,0.99,1.0,1.01,0.96,0.96,0.96,0.96,0.96,0.96,0.97,0.97,0.95,0.96,0.95,0.95,0.95,0.95,0.94,0.97,0.97,0.97,0.97,0.97,0.97,0.97,1.04,1.04,1.03,1.03,1.03,1.03,1.04,1.03,1.03,1.02,1.03,1.03,1.03,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99,1.0,1.0199999809265137,1.02,1.0199999809265137,1.02,1.02,1.02,1.02,1.02,1.0199999809265137,1.02,1.02,1.02,1.02,0.95,0.95,0.95,0.95,0.95,0.96,0.96,0.96,0.97,0.96,0.96,0.96,0.96,0.97,0.96
