elec_demand_AZ,elec_demand_CA,elec_demand_CO,elec_demand_ID,elec_demand_MT,elec_demand_NM,elec_demand_NV,elec_demand_OR,elec_demand_UT,elec_demand_WA,elec_demand_WY
12841.0,24821.0,12038.0,4814.0,2720.0,3504.0,7271.0,9942.0,7143.0,17786.0,2753.0
11653.0,22576.0,10957.0,4412.0,2468.0,3211.0,6801.0,9127.0,6527.0,16366.0,2621.0
10705.0,20019.0,10014.0,4046.0,2295.0,3020.0,6231.0,8285.0,6015.0,14796.0,2504.0
10182.0,17788.0,9602.0,3757.0,2180.0,2887.0,5676.0,7604.0,5710.0,13409.0,2468.0
9819.0,16424.0,9285.0,3641.0,2102.0,2824.0,5416.0,7172.0,5520.0,12635.0,2496.0
9692.0,15504.0,9137.0,3579.0,2056.0,2777.0,5214.0,6968.0,5423.0,12263.0,2477.0
9882.0,14940.0,9136.0,3571.0,2070.0,2831.0,5102.0,6887.0,5419.0,12078.0,2427.0
10572.0,14842.0,9448.0,3722.0,2150.0,2927.0,5087.0,7036.0,5638.0,12385.0,2451.0
11856.0,15561.0,10344.0,4140.0,2417.0,3205.0,5401.0,7741.0,6245.0,13634.0,2489.0
12872.0,17802.0,11531.0,4697.0,2742.0,3451.0,5868.0,8882.0,7069.0,15682.0,2650.0
13513.0,20516.0,12844.0,5106.0,2936.0,3753.0,6341.0,9957.0,7750.0,17607.0,2858.0
13375.0,22941.0,12915.0,5229.0,2957.0,3818.0,6888.0,10484.0,7812.0,18642.0,2926.0
12900.0,23918.0,12461.0,5205.0,2903.0,3738.0,7199.0,10657.0,7749.0,18869.0,2999.0
12464.0,22927.0,11765.0,5160.0,2791.0,3642.0,6992.0,10533.0,7600.0,18699.0,3033.0
12344.0,21993.0,11381.0,5071.0,2756.0,3577.0,6639.0,10259.0,7415.0,18084.0,2977.0
12453.0,21812.0,11244.0,5018.0,2740.0,3523.0,6562.0,10142.0,7261.0,17875.0,2945.0
12377.0,21743.0,11172.0,4900.0,2720.0,3457.0,6405.0,10105.0,7005.0,17663.0,2901.0
12778.0,21284.0,11533.0,4950.0,2777.0,3481.0,6321.0,10024.0,7094.0,17432.0,2908.0
13150.0,22033.0,12282.0,5113.0,2934.0,3476.0,6405.0,10209.0,7318.0,17834.0,2902.0
14342.0,23533.0,13598.0,5452.0,3173.0,3769.0,6927.0,10941.0,7762.0,19325.0,2980.0
15472.0,26498.0,14329.0,5729.0,3330.0,4003.0,7667.0,11673.0,8125.0,20696.0,3095.0
15340.0,28076.0,14359.0,5730.0,3305.0,3982.0,7970.0,11979.0,8229.0,21411.0,3065.0
14815.0,27950.0,13750.0,5575.0,3173.0,3850.0,7972.0,11920.0,7989.0,21219.0,3027.0
13938.0,26418.0,12985.0,5337.0,3064.0,3701.0,7667.0,11444.0,7691.0,20405.0,2952.0
12804.0,24816.0,11942.0,5016.0,2849.0,3456.0,7360.0,10769.0,7268.0,19283.0,2803.0
11646.0,22497.0,10846.0,4575.0,2568.0,3180.0,6867.0,9903.0,6706.0,17708.0,2683.0
10714.0,19872.0,10027.0,4247.0,2394.0,2954.0,6245.0,9040.0,6344.0,16089.0,2607.0
10044.0,17808.0,9453.0,4023.0,2251.0,2807.0,5689.0,8199.0,6131.0,14564.0,2561.0
