elec_demand_AZ,elec_demand_CA,elec_demand_CO,elec_demand_ID,elec_demand_MT,elec_demand_NM,elec_demand_NV,elec_demand_OR,elec_demand_UT,elec_demand_WA,elec_demand_WY
10315.0,19339.0,9057.0,3776.0,2153.0,2701.0,5772.0,8135.0,5410.0,14471.0,2242.0
9418.0,17555.0,8323.0,3475.0,1963.0,2469.0,5407.0,7459.0,4970.0,13298.0,2146.0
8809.0,15655.0,7763.0,3233.0,1851.0,2341.0,5005.0,6822.0,4641.0,12098.0,2078.0
8515.0,14182.0,7595.0,3040.0,1783.0,2252.0,4670.0,6326.0,4445.0,11118.0,2074.0
8315.0,13383.0,7483.0,2986.0,1736.0,2226.0,4524.0,6048.0,4327.0,10630.0,2108.0
8301.0,12886.0,7445.0,2968.0,1716.0,2221.0,4408.0,5949.0,4273.0,10451.0,2099.0
8551.0,12645.0,7479.0,2990.0,1749.0,2289.0,4368.0,5951.0,4296.0,10430.0,2061.0
9210.0,12740.0,7796.0,3137.0,1825.0,2381.0,4394.0,6146.0,4487.0,10837.0,2096.0
10268.0,13469.0,8478.0,3497.0,2050.0,2617.0,4673.0,6813.0,4953.0,12038.0,2132.0
10838.0,15305.0,9093.0,3902.0,2280.0,2765.0,5006.0,7791.0,5526.0,13823.0,2245.0
10958.0,17032.0,9688.0,4126.0,2364.0,2922.0,5249.0,8563.0,5897.0,15198.0,2377.0
10760.0,18259.0,9647.0,4166.0,2376.0,2956.0,5496.0,8747.0,5936.0,15577.0,2407.0
10483.0,18860.0,9442.0,4123.0,2351.0,2890.0,5627.0,8751.0,5885.0,15506.0,2407.0
10203.0,18458.0,9088.0,4118.0,2287.0,2822.0,5550.0,8695.0,5822.0,15422.0,2436.0
10103.0,17977.0,8878.0,4056.0,2269.0,2789.0,5353.0,8518.0,5702.0,14998.0,2380.0
10164.0,17835.0,8818.0,4022.0,2265.0,2756.0,5312.0,8439.0,5613.0,14870.0,2374.0
10106.0,17764.0,8809.0,3952.0,2249.0,2695.0,5228.0,8422.0,5466.0,14725.0,2388.0
10356.0,17429.0,8977.0,3969.0,2277.0,2722.0,5183.0,8394.0,5535.0,14603.0,2380.0
10460.0,17775.0,9501.0,4064.0,2387.0,2696.0,5197.0,8564.0,5652.0,14965.0,2378.0
11364.0,18915.0,10408.0,4337.0,2545.0,2958.0,5605.0,9153.0,5979.0,16162.0,2458.0
12183.0,21024.0,10704.0,4501.0,2625.0,3106.0,6137.0,9656.0,6165.0,17119.0,2525.0
12082.0,21729.0,10657.0,4473.0,2601.0,3076.0,6265.0,9741.0,6168.0,17397.0,2487.0
11844.0,21513.0,10335.0,4381.0,2515.0,2984.0,6252.0,9664.0,6058.0,17190.0,2476.0
11185.0,20600.0,9799.0,4213.0,2441.0,2852.0,6071.0,9353.0,5861.0,16677.0,2425.0
10274.0,19378.0,9004.0,3958.0,2265.0,2662.0,5859.0,8810.0,5545.0,15780.0,2306.0
9409.0,17541.0,8254.0,3626.0,2054.0,2447.0,5478.0,8092.0,5145.0,14462.0,2217.0
8824.0,15609.0,7774.0,3394.0,1932.0,2293.0,5042.0,7435.0,4875.0,13241.0,2168.0
8387.0,14283.0,7508.0,3257.0,1840.0,2191.0,4685.0,6848.0,4726.0,12186.0,2148.0
8170.0,13342.0,7461.0,3216.0,1817.0,2145.0,4492.0,6563.0,4602.0,11773.0,2198.0
8197.0,12722.0,7360.0,3184.0,1802.0,2157.0,4363.0,6427.0,4543.0,11536.0,2171.0
8421.0,12531.0,7464.0,3215.0,1825.0,2191.0,4340.0,6452.0,4611.0,11559.0,2167.0
9157.0,12701.0,7811.0,3407.0,1912.0,2301.0,4367.0,6647.0,4819.0,11983.0,2226.0
10217.0,13391.0,8568.0,3780.0,2146.0,2499.0,4579.0,7319.0,5281.0,13169.0,2267.0
10731.0,15236.0,9164.0,4199.0,2366.0,2679.0,4977.0,8307.0,5860.0,14918.0,2346.0
10827.0,17082.0,9844.0,4408.0,2440.0,2827.0,5206.0,8987.0,6306.0,16168.0,2514.0
10788.0,18417.0,9893.0,4394.0,2406.0,2857.0,5493.0,9188.0,6318.0,16367.0,2531.0
10493.0,18858.0,9666.0,4273.0,2364.0,2823.0,5570.0,9169.0,6247.0,16229.0,2527.0
10256.0,18556.0,9354.0,4161.0,2327.0,2786.0,5535.0,8967.0,6097.0,15792.0,2525.0
10209.0,18143.0,9259.0,4077.0,2283.0,2756.0,5379.0,8734.0,6041.0,15349.0,2513.0
10155.0,17948.0,9241.0,4011.0,2238.0,2741.0,5305.0,8525.0,5936.0,15053.0,2487.0
10160.0,17754.0,9279.0,3949.0,2219.0,2691.0,5246.0,8466.0,5814.0,14817.0,2518.0
10185.0,17436.0,9519.0,3974.0,2249.0,2768.0,5165.0,8397.0,5814.0,14678.0,2470.0
10383.0,17670.0,10150.0,4059.0,2368.0,2754.0,5289.0,8523.0,5837.0,15069.0,2445.0
