elec_demand_AZ,elec_demand_CA,elec_demand_CO,elec_demand_ID,elec_demand_MT,elec_demand_NM,elec_demand_NV,elec_demand_OR,elec_demand_UT,elec_demand_WA,elec_demand_WY
12062.0,23330.0,11460.0,4522.0,2578.0,3320.0,6859.0,9483.0,6664.0,16914.0,2744.0
10965.0,21205.0,10513.0,4151.0,2343.0,3045.0,6419.0,8730.0,6103.0,15599.0,2646.0
10118.0,18820.0,9672.0,3823.0,2189.0,2868.0,5892.0,7940.0,5647.0,14127.0,2543.0
9664.0,16777.0,9322.0,3563.0,2089.0,2745.0,5395.0,7309.0,5377.0,12848.0,2517.0
9352.0,15555.0,9118.0,3466.0,2020.0,2679.0,5164.0,6917.0,5212.0,12145.0,2590.0
9266.0,14740.0,9001.0,3421.0,1982.0,2619.0,4987.0,6740.0,5134.0,11824.0,2578.0
9470.0,14255.0,8999.0,3422.0,2002.0,2674.0,4892.0,6677.0,5136.0,11683.0,2517.0
10151.0,14203.0,9282.0,3570.0,2080.0,2770.0,4886.0,6838.0,5345.0,12011.0,2525.0
11371.0,14925.0,10072.0,3969.0,2336.0,3037.0,5189.0,7536.0,5910.0,13247.0,2531.0
12256.0,17056.0,11073.0,4478.0,2632.0,3276.0,5621.0,8596.0,6657.0,15165.0,2655.0
12706.0,19514.0,12208.0,4843.0,2792.0,3532.0,6044.0,9578.0,7265.0,16929.0,2859.0
12551.0,21607.0,12301.0,4926.0,2819.0,3582.0,6503.0,10018.0,7291.0,17797.0,2929.0
12177.0,22640.0,11962.0,4937.0,2772.0,3530.0,6792.0,10197.0,7297.0,18023.0,3055.0
11865.0,21804.0,11388.0,4944.0,2674.0,3484.0,6643.0,10094.0,7236.0,17885.0,3155.0
11740.0,21165.0,11050.0,4872.0,2645.0,3416.0,6336.0,9873.0,7080.0,17361.0,3100.0
11829.0,21022.0,10928.0,4816.0,2628.0,3361.0,6264.0,9773.0,6933.0,17182.0,3072.0
11710.0,20927.0,10861.0,4683.0,2610.0,3275.0,6107.0,9742.0,6661.0,16986.0,3009.0
12007.0,20247.0,11163.0,4703.0,2658.0,3268.0,6017.0,9598.0,6708.0,16662.0,2985.0
12310.0,20758.0,11768.0,4804.0,2801.0,3252.0,6058.0,9772.0,6832.0,17047.0,2881.0
13421.0,22249.0,12952.0,5129.0,3011.0,3532.0,6556.0,10466.0,7252.0,18462.0,2945.0
14451.0,24998.0,13573.0,5372.0,3147.0,3750.0,7241.0,11146.0,7561.0,19731.0,3053.0
14328.0,26365.0,13589.0,5365.0,3124.0,3728.0,7499.0,11399.0,7640.0,20345.0,3021.0
13896.0,26219.0,13075.0,5227.0,3003.0,3609.0,7500.0,11340.0,7441.0,20151.0,3004.0
13084.0,24840.0,12393.0,5012.0,2904.0,3468.0,7224.0,10905.0,7173.0,19413.0,2950.0
12031.0,23336.0,11375.0,4717.0,2701.0,3274.0,6947.0,10270.0,6791.0,18361.0,2794.0
