Period_Index,Rep_Period,Rep_Period_Index
1,106,6
2,106,6
3,314,17
4,314,17
5,314,17
6,152,9
7,152,9
8,106,6
9,106,6
10,106,6
11,17,1
12,17,1
13,17,1
14,17,1
15,17,1
16,18,2
17,17,1
18,18,2
19,20,3
20,20,3
21,20,3
22,20,3
23,18,2
24,188,12
25,188,12
26,188,12
27,187,11
28,188,12
29,188,12
30,188,12
31,188,12
32,188,12
33,188,12
34,188,12
35,188,12
36,141,8
37,141,8
38,141,8
39,44,4
40,44,4
41,44,4
42,44,4
43,44,4
44,44,4
45,44,4
46,44,4
47,44,4
48,44,4
49,44,4
50,314,17
51,51,5
52,51,5
53,51,5
54,51,5
55,314,17
56,314,17
57,51,5
58,51,5
59,51,5
60,44,4
61,44,4
62,113,7
63,113,7
64,113,7
65,113,7
66,113,7
67,18,2
68,113,7
69,18,2
70,18,2
71,18,2
72,20,3
73,18,2
74,20,3
75,289,16
76,289,16
77,289,16
78,289,16
79,20,3
80,187,11
81,187,11
82,187,11
83,188,12
84,188,12
85,188,12
86,188,12
87,188,12
88,141,8
89,141,8
90,141,8
91,141,8
92,44,4
93,44,4
94,44,4
95,44,4
96,44,4
97,152,9
98,152,9
99,152,9
100,44,4
101,314,17
102,314,17
103,51,5
104,51,5
105,51,5
106,106,6
107,314,17
108,314,17
109,314,17
110,314,17
111,314,17
112,314,17
113,113,7
114,113,7
115,113,7
116,113,7
117,113,7
118,18,2
119,18,2
120,18,2
121,18,2
122,20,3
123,20,3
124,20,3
125,20,3
126,20,3
127,20,3
128,20,3
129,20,3
130,289,16
131,187,11
132,188,12
133,187,11
134,187,11
135,188,12
136,346,20
137,346,20
138,188,12
139,188,12
140,141,8
141,141,8
142,141,8
143,141,8
144,113,7
145,141,8
146,113,7
147,44,4
148,152,9
149,152,9
150,152,9
151,152,9
152,152,9
153,314,17
154,314,17
155,314,17
156,314,17
157,314,17
158,314,17
159,314,17
160,160,10
161,44,4
162,44,4
163,44,4
164,44,4
165,44,4
166,113,7
167,113,7
168,113,7
169,113,7
170,113,7
171,113,7
172,141,8
173,113,7
174,113,7
175,18,2
176,20,3
177,18,2
178,18,2
179,20,3
180,289,16
181,289,16
182,289,16
183,289,16
184,187,11
185,187,11
186,187,11
187,187,11
188,188,12
189,188,12
190,188,12
191,188,12
192,141,8
193,141,8
194,141,8
195,141,8
196,141,8
197,44,4
198,44,4
199,44,4
200,152,9
201,44,4
202,152,9
203,51,5
204,314,17
205,314,17
206,260,15
207,314,17
208,314,17
209,260,15
210,314,17
211,106,6
212,106,6
213,314,17
214,106,6
215,106,6
216,221,13
217,221,13
218,221,13
219,221,13
220,221,13
221,221,13
222,221,13
223,221,13
224,221,13
225,221,13
226,221,13
227,232,14
228,232,14
229,232,14
230,232,14
231,232,14
232,232,14
233,232,14
234,232,14
235,232,14
236,232,14
237,232,14
238,232,14
239,232,14
240,187,11
241,187,11
242,187,11
243,187,11
244,187,11
245,187,11
246,188,12
247,141,8
248,141,8
249,113,7
250,141,8
251,44,4
252,44,4
253,260,15
254,152,9
255,260,15
256,260,15
257,260,15
258,314,17
259,314,17
260,260,15
261,260,15
262,314,17
263,314,17
264,106,6
265,106,6
266,314,17
267,314,17
268,152,9
269,106,6
270,106,6
271,106,6
272,106,6
273,106,6
274,17,1
275,18,2
276,18,2
277,20,3
278,18,2
279,18,2
280,289,16
281,289,16
282,18,2
283,20,3
284,289,16
285,289,16
286,289,16
287,289,16
288,289,16
289,289,16
290,289,16
291,289,16
292,187,11
293,187,11
294,188,12
295,187,11
296,346,20
297,141,8
298,141,8
299,141,8
300,141,8
301,141,8
302,44,4
303,44,4
304,44,4
305,152,9
306,152,9
307,152,9
308,152,9
309,106,6
310,314,17
311,314,17
312,106,6
313,314,17
314,314,17
315,314,17
316,314,17
317,314,17
318,314,17
319,152,9
320,314,17
321,106,6
322,152,9
323,113,7
324,113,7
325,113,7
326,326,18
327,17,1
328,17,1
329,17,1
330,17,1
331,17,1
332,20,3
333,17,1
334,17,1
335,17,1
336,187,11
337,20,3
338,17,1
339,339,19
340,187,11
341,187,11
342,187,11
343,187,11
344,346,20
345,346,20
346,346,20
347,346,20
348,346,20
349,346,20
350,346,20
351,346,20
352,152,9
353,152,9
354,152,9
355,152,9
356,152,9
357,152,9
358,152,9
359,152,9
360,152,9
361,152,9
362,152,9
363,152,9
364,152,9
365,152,9
